image,c0_h,c0_s,c0_v,c0_r,c1_h,c1_s,c1_v,c1_r,c2_h,c2_s,c2_v,c2_r,c3_h,c3_s,c3_v,c3_r
canadaojp_2016_07_01_000000.jpg,0.0,0.0,0.08696655132641283,0.0,0.0,0.0,0.1429015321975785,0.02022960896740534,0.0,0.0,0.4032679738562091,0.7199622914406736,0.0,0.0,0.6098039215686274,0.09508174492484116
canadaojp_2016_07_01_003000.jpg,0.0,0.0,0.08309051739876577,0.0,0.0,0.0,0.13471796301458971,0.025120744873185597,0.0,0.0,0.2565359477124183,1.0835141277958573,0.0,0.0,0.42537485582468276,0.06403998140399814
canadaojp_2016_07_01_010000.jpg,0.0,0.0,0.07778557723805507,0.0,0.0,0.0,0.11444463172088319,0.030063536339686968,0.0,0.0,0.15466048488360865,0.8491915904747146,0.0,0.0,0.33617308992562545,0.6122346195567953
canadaojp_2016_07_01_013000.jpg,0.0,0.0,0.08233893557422964,0.0,0.0,0.0,0.13433353139235493,0.018363551836355185,0.0,0.0,0.2880174291938998,1.1271566196601064,0.0,0.0,0.4325259515570934,0.07291182395784906
canadaojp_2016_07_01_020000.jpg,0.0,0.0,0.08540466094016162,0.0,0.0,0.0,0.13738364032481679,0.02763572498579472,0.0,0.0,0.26498599439775905,1.0879371351826024,0.0,0.0,0.5154995331465919,0.11893692856035952
canadaojp_2016_07_01_023000.jpg,0.0,0.0,0.09686647992530353,0.0,0.0,0.0,0.14947979191676672,0.03913231571878713,0.0,0.0,0.4745098039215686,1.0473100366754482,0.0,0.0,0.8321981424148606,0.14839028358902837
canadaojp_2016_07_01_030000.jpg,0.0,0.0,0.15152129817444226,0.0,0.0,0.0,0.229120559114735,0.08340758820186993,0.0,0.0,0.7127450980392157,0.022424970298052585,0.0,0.0,0.98866239565133,0.9766097164109716
canadaojp_2016_07_01_033000.jpg,0.0,0.0,0.29031921947522965,0.0,0.0,0.0,0.40552916818901474,0.10269771165866005,0.0,0.0,0.5315904139433552,0.7836923394803451,0.0,0.0,0.9906958861976165,0.5531535719820239
canadaojp_2016_07_01_040001.jpg,0.055356193514087444,0.06199480904709011,0.35651024454725716,0.0,0.06973379629629613,0.02854594112399646,0.44579950289975145,0.09955640787230745,0.8028083028083027,0.0164636352671571,0.62526395173454,0.20161811043958883,0.6333333333333325,0.004326685346958831,0.9913398692810458,1.034015186734852
canadaojp_2016_07_01_043000.jpg,0.9932255958210905,0.14750072233458458,0.24128976034858374,0.0,0.08975225225225276,0.03747214907838763,0.37593755948981533,0.09620525337052534,0.22298534798534417,0.010320385596824386,0.5259077014836352,0.4832183997107289,0.7083333333334808,0.0006288072312828552,0.9978431372549015,0.7090791104912444
canadaojp_2016_07_01_050001.jpg,0.019205172085948574,0.24171531001516766,0.2539332399626517,0.0,0.9425266690638859,0.07942990974523008,0.37824231621023063,0.12720827522082753,0.70967494633548,0.0894907998188777,0.560392156862745,0.33501213905676946,0.6288172043010719,0.023585623421284813,0.9836551414458908,1.1487099023709901
canadaojp_2016_07_01_053000.jpg,0.04779327692659604,0.16354388720595517,0.2508584294962004,0.0,0.05109264389042822,0.03465932729542032,0.3853372795659144,0.1247255798336691,0.5867424242424255,0.019147084421235822,0.596805609661083,0.28599101193243454,0.05944798301486736,0.005590371741916921,0.9746312684365781,1.0116999845033319
canadaojp_2016_07_01_060001.jpg,0.054612482853223676,0.11875381795968178,0.21614841222684344,0.0,0.22347657198349125,0.03818025082728508,0.3662948815889992,0.11250903972312619,0.425292272597662,0.0384223500410845,0.576394809131382,0.6406580918435869,0.39629629629627033,0.0032347338532868553,0.9829712065006184,0.5799628079962807
canadaojp_2016_07_01_063000.jpg,0.04608759391607097,0.094660699417152,0.2209878672876774,0.0,0.3144134846921219,0.02730115797481198,0.38988301202834075,0.10519009246345369,0.44836469534050205,0.05236855071443651,0.5926992073425115,0.3898122320367788,0.4084507042253542,0.004963993567782384,0.9840385276917782,1.082296993646366
canadaojp_2016_07_01_070000.jpg,0.9865715754304802,0.20283055751036008,0.19289592760180987,0.0,0.04935531600084478,0.0471703756879637,0.34961568627450984,0.2460354357146547,0.4081070444706822,0.02493670140728956,0.5526970954356846,0.21714060643628286,0.23905723905722218,0.00321522522815101,0.973782416192283,1.1264528126452813
canadaojp_2016_07_01_073000.jpg,0.07764073371284007,0.07556638944651474,0.20035911800617665,0.0,0.3703306523681862,0.050052333539089125,0.3896575163398693,0.10788263856604163,0.4435202788339671,0.058807088154731756,0.582182084452038,0.5365527661552766,0.39947089947090175,0.004503699467419429,0.9884119413531178,0.7211374554470789
canadaojp_2016_07_01_080000.jpg,0.020126340531803132,0.1333686004819836,0.22463854228560126,0.0,0.27844551282051183,0.021387624996786838,0.4225843245885612,0.12074164471305336,0.4773864511162437,0.04750020568795762,0.6529322231175575,0.42448602717082495,0.1922222222222231,0.0048861526434088995,0.9787661406025827,0.9376937083527042
canadaojp_2016_07_01_083000.jpg,0.06372549019608034,0.06403587443946299,0.18449573922395976,0.0,0.40375670840787126,0.07106173090613227,0.35458192472391253,0.09685094787953923,0.44666666666666677,0.06301095421203998,0.5276555839727195,0.45720982488764916,0.08630952380955036,0.0022589753933032965,0.9919967987194875,0.710221989772199
canadaojp_2016_07_01_090000.jpg,0.07112068965517158,0.10300810300810387,0.2221975582685905,0.0,0.24022422750888675,0.03251013441433748,0.4189263169655326,0.1168771630766052,0.37925170068027186,0.03724465558194752,0.6285458345774857,0.6563484684126246,0.23252032520324747,0.012389701438414152,0.9684518583552822,0.6338427863009453
canadaojp_2016_07_01_093000.jpg,0.04954280964256035,0.1463076474022182,0.19262070419565658,0.0,0.22300263388937727,0.036431678607983624,0.37957870454683423,0.28307892969678183,0.3957718780727635,0.04102228998765697,0.5957179930795847,0.2557789658556744,0.1656848306332822,0.022413679276424448,0.9428571428571431,0.985500929800093
canadaojp_2016_07_01_100000.jpg,0.056339352896913934,0.14131908445649627,0.17816140949133275,0.0,0.2595444337504014,0.034821368724445356,0.3668080398303522,0.2588105015754946,0.4084075173095938,0.0426895695573965,0.5732897603485839,0.24533162869982952,0.1261346444780641,0.08225485316077649,0.9337400145243282,1.0501898341856502
canadaojp_2016_07_01_103001.jpg,0.03571428571428651,0.07748864105741565,0.1707575116377488,0.0,0.41383055756698023,0.04487846093851553,0.3591503267973856,0.12526150627615062,0.4579898770788143,0.062097578059753744,0.5663996337834745,0.5285138695180536,0.07126960040465354,0.21284154770363672,0.9412372701018391,0.7826011157601116
canadaojp_2016_07_01_110000.jpg,0.09285341679707676,0.052792465300727856,0.17645600991325922,0.0,0.44328358208955215,0.07012559808612465,0.3768311922470138,0.34164342166434214,0.4660564454614799,0.06046434402413008,0.5760720548381953,0.24994188749418875,0.06559275636976217,0.2375022504951087,0.953943037068842,0.7478498372849838
canadaojp_2016_07_01_113001.jpg,0.4696000000000004,0.1294174489232467,0.18813141150499935,0.0,0.47272069940182754,0.1401177088226355,0.39755039270610204,0.11838485975515264,0.48137009189640795,0.12120291616038889,0.581522699169758,0.5905392840539284,0.07216856892010547,0.20264019356675228,0.926149283242709,0.6945897257089726
canadaojp_2016_07_01_120000.jpg,0.473322332233223,0.15816947972855305,0.16945304437564507,0.0,0.47472121107066506,0.1644011284944859,0.3854671280276817,0.27296089674053414,0.48275989641139455,0.12420733388475323,0.5781922525107605,0.2518789710212304,0.06515058389674247,0.21401558749054544,0.9103128274210447,1.0559720285138696
canadaojp_2016_07_01_123001.jpg,0.47836538461538486,0.14699646643109726,0.19432364385442918,0.0,0.47828752097044785,0.14873891512150175,0.4005997693194925,0.13398806756547343,0.48621553884711766,0.13080189018685975,0.5859723100709818,0.540007231778501,0.07767087592703947,0.1728390784687337,0.9128716002530044,0.7788528591352859
canadaojp_2016_07_01_130000.jpg,0.4876432931368167,0.15083535435192555,0.1914860681114549,0.0,0.4861766689143629,0.17019079041744362,0.4008395146915071,0.25266348984968234,0.49616182572614087,0.14394075135877685,0.5862394957983194,0.27108838266439383,0.06875823451910422,0.20093983718313585,0.9045951204909443,0.8710774058577406
canadaojp_2016_07_01_133000.jpg,0.3451785118451795,0.07691123258141494,0.17504211306515732,0.0,0.45896147403685106,0.11889272437599563,0.3786827551533434,0.14319567126401156,0.4735737916565805,0.11035422343324251,0.5712062256809338,0.583507670850767,0.07459568401907296,0.2053292959878879,0.9250700280112043,0.8149891523322486
canadaojp_2016_07_01_140000.jpg,0.4348484848484849,0.10468521229868306,0.1822062158196615,0.0,0.4737827715355805,0.1487465181058497,0.3959558823529412,0.2635369853814763,0.481734693877551,0.13677599441730626,0.585375816993464,0.29089183325585,0.07393032942067397,0.15867103247318948,0.8941445071179158,0.934991476832481
canadaojp_2016_07_01_143000.jpg,0.3879882092851879,0.12079401815916112,0.18204504942472854,0.0,0.45390317350011583,0.12794902193242433,0.39030597489733354,0.27186967302030063,0.4772962962962963,0.10263896174988009,0.5949250288350634,0.2694418616664084,0.0762511803588292,0.20584423998963308,0.9311613876319758,0.9590984813265148
canadaojp_2016_07_01_150000.jpg,0.3778613985575395,0.07827111405640283,0.19947124917382708,0.0,0.4590680546703492,0.12370890167941333,0.4191341705221414,0.13581215455343768,0.47148774898642715,0.1001509413976644,0.6069270331083253,0.5961568262823493,0.08239015613210308,0.18436005264678482,0.9185021376971838,0.712081589958159
canadaojp_2016_07_01_153000.jpg,0.49581522613874074,0.16146889131451808,0.19724721261053435,0.0,0.49041994750656165,0.16689006281374014,0.4099224305106658,0.27540485045715174,0.49596774193548415,0.1394148460457389,0.5880099166103222,0.26408259724159305,0.06361461505002182,0.16726082211713364,0.8983660130718956,0.758319773748644
canadaojp_2016_07_01_160000.jpg,0.5006684491978599,0.16184637576631736,0.18749154834347534,0.0,0.4960228255230848,0.1688713680829317,0.38925831202046035,0.2523148148148148,0.5097172591060122,0.13481237322515224,0.6041666666666667,0.6989578490624516,0.06379920389208327,0.17727771679473103,0.9177190142111891,0.3634065550906555
canadaojp_2016_07_01_163000.jpg,0.5059651634454774,0.09931044288050046,0.18763505402160865,0.0,0.48994181213632587,0.13119581220350066,0.3942853457172343,0.2594174544139677,0.495264743865691,0.111803633738419,0.5778751216798776,0.6266594348881657,0.06668141919303673,0.15982316534040672,0.9240196078431372,0.382341546567488
canadaojp_2016_07_01_170001.jpg,0.5325134294599914,0.09449386871844095,0.15937919141597998,0.0,0.4897038205397826,0.13631965597563153,0.36115964537630235,0.28685624257451314,0.49863742107012293,0.1284053666530112,0.5589809646486332,0.2490895707422904,0.05888342100797548,0.21075784127892438,0.94526707234618,0.9188749418874942
canadaojp_2016_07_01_173000.jpg,0.10116598079560836,0.08382923673997682,0.15361685214626408,0.0,0.4392295170916983,0.06808023346016027,0.355052790346908,0.2822718115605145,0.4588959962094292,0.07367070712359602,0.5547857661583151,0.27114649517020506,0.09602944456836948,0.14277979489139445,0.9120697167755991,0.8809371610103828
canadaojp_2016_07_01_180001.jpg,0.1353178027034793,0.09392220421393957,0.15217659390800348,0.0,0.4257459505541348,0.07212691385353259,0.35080566880217434,0.12037682731546051,0.4644438165206739,0.09150850700729184,0.5744800950683304,0.5181569295934707,0.11677678827922994,0.12596801042194383,0.9423358908780903,0.9368510770184411
canadaojp_2016_07_01_183000.jpg,0.04488658208381436,0.19893305799345928,0.19149777558082054,0.0,0.18268876611418094,0.03395490188721724,0.35192447349310096,0.11529521152952116,0.3871913580246917,0.031023784901758264,0.5736035590706872,0.709295418151764,0.13996995766762274,0.0928242765334447,0.954865649963689,0.7074229040756237
canadaojp_2016_07_01_190001.jpg,0.0502900744103927,0.2739002020830106,0.21685487948761195,0.0,0.1163323782234957,0.06250223861886177,0.389630870141651,0.2985691409680252,0.386531661845066,0.027186451342281828,0.6338318378198737,0.6945283847306163,0.40219907407407623,0.00882434047246994,0.9551360842844601,0.6687587168758717
canadaojp_2016_07_01_193000.jpg,0.04026916759391747,0.28533200290275607,0.22934415145368472,0.0,0.09532858273950885,0.0684641904638002,0.4046058691933149,0.12918087194586497,0.4144905273937523,0.039441398321771556,0.660484193677471,0.394609742238752,0.43471337579618474,0.009839250462194369,0.9701474388204893,0.85804083372075
canadaojp_2016_07_01_200000.jpg,0.04979151336767129,0.33921291288792604,0.2480701754385964,0.0,0.08932814862821335,0.11239392504643617,0.3845518207282913,0.2713111472700036,0.3689727463312367,0.0273045748042312,0.5978031002977107,0.7642440208688466,0.5062972292191409,0.010924901620848264,0.9564153178049744,0.6030431582209825
canadaojp_2016_07_01_203000.jpg,0.05270113693967685,0.4136412652767801,0.25224980165476596,0.0,0.08388399412628493,0.1366194216243868,0.3913442854619325,0.3331815951237151,0.40119165839126203,0.036824398449498835,0.6308189158016146,0.7196846428017976,0.5273224043715817,0.016330682943806397,0.9700818075574598,0.5115353324035332
canadaojp_2016_07_01_210000.jpg,0.06712522045855367,0.38571428571428584,0.2729500891265597,0.0,0.10042312342015601,0.15882907415165487,0.40479067302596716,0.12158427604731649,0.5075616324839441,0.06044327573253176,0.6404426801395404,0.8028630094529676,0.5167454688731272,0.029401543059707096,0.9812105711849959,0.434991476832481
canadaojp_2016_07_01_213000.jpg,0.03194354664942805,0.19884318766066805,0.23743038071259642,0.0,0.14741994358719115,0.049541329650818755,0.3859889586902722,0.4210444754377809,0.4021739130434783,0.02753548828459051,0.5481134286383876,0.49243246035435717,0.5677083333333265,0.00316831683168309,0.9901960784313725,0.7071807686347436
canadaojp_2016_07_01_220000.jpg,0.035639777468706654,0.11864686468646869,0.31581004494821185,0.0,0.10302222222222242,0.04311831666091754,0.4099264705882353,0.29813006870189573,0.2992610837438421,0.014698960935520011,0.5232736572890025,0.7727413606074693,0.43333333333333335,0.0005162089613875386,0.9995872033023736,0.6613784286378429
canadaojp_2016_07_01_223000.jpg,0.0,0.0,0.3029343523952505,0.0,0.0,0.0,0.43677395486496484,0.15608373366392891,0.0,0.0,0.5856839121190645,0.17993568882690222,0.0,0.0,0.976562860438293,1.0056853401518673
canadaojp_2016_07_01_230000.jpg,0.0,0.0,0.16041592394533588,0.0,0.0,0.0,0.25954632833525565,0.05695994111266078,0.0,0.0,0.541624649859944,0.49384007438400745,0.0,0.0,0.9807843137254901,0.08287811870447853
canadaojp_2016_07_01_233001.jpg,0.0,0.0,0.09249643991674884,0.0,0.0,0.0,0.14713290857904876,0.03594904178934862,0.0,0.0,0.4457516339869281,0.04776847977684798,0.0,0.0,0.765079365079365,1.222958313962498
canadaojp_2016_07_02_000000.jpg,0.0,0.0,0.08445571331981078,0.0,0.0,0.0,0.13834904127396816,0.026573557518466864,0.0,0.0,0.304720406681191,0.7741231468567591,0.0,0.0,0.4600885515496521,0.07401596156826282
canadaojp_2016_07_02_003001.jpg,0.0,0.0,0.07689724037763258,0.0,0.0,0.0,0.11386600242702945,0.03091262461904024,0.0,0.0,0.15059888208677139,0.8902190195774575,0.0,0.0,0.31833333333333336,0.6497075003874168
canadaojp_2016_07_02_010000.jpg,0.0,0.0,0.07576785100004912,0.0,0.0,0.0,0.10877388930255646,0.03459631179296451,0.0,0.0,0.14535543947308655,0.4763352962446407,0.0,0.0,0.2490196078431373,1.2259123663412366
canadaojp_2016_07_02_013001.jpg,0.0,0.0,0.07592723836522566,0.0,0.0,0.0,0.1109360410830999,0.4207506844361796,0.0,0.0,0.15225675175730669,0.07010305284363862,0.0,0.0,0.3235824059353471,1.0462672400433908
canadaojp_2016_07_02_020000.jpg,0.0,0.0,0.08745850870889364,0.0,0.0,0.0,0.1428078431372549,0.04398148148148148,0.0,0.0,0.38887368901048797,0.7054212510976806,0.0,0.0,0.6335511982570805,0.028969084146908415
canadaojp_2016_07_02_023000.jpg,0.0,0.0,0.11110536522301244,0.0,0.0,0.0,0.3448275862068966,0.04226070561495945,0.0,0.0,0.6359636537541846,0.06520223152022316,0.0,0.0,0.9219607843137256,0.04036882070354874
canadaojp_2016_07_02_030000.jpg,0.0,0.0,0.11752612939448898,0.0,0.0,0.0,0.17786683904330966,0.07453897412056408,0.0,0.0,0.683710407239819,0.03930342476367581,0.0,0.0,0.9672398190045247,1.4302843638617697
canadaojp_2016_07_02_033000.jpg,0.0,0.0,0.2585238462197103,0.0,0.0,0.0,0.3714937137645756,0.10190673588511803,0.0,0.0,0.5123125720876586,0.9283343664445478,0.0,0.0,0.9881605975723625,0.9131508600650861
canadaojp_2016_07_02_040000.jpg,0.06524481137484127,0.06537873335732378,0.35512958747653867,0.0,0.06958682820751776,0.030521105927864313,0.44617044228694713,0.10145152125626324,0.7236519607843137,0.01829063277519999,0.6012128562765312,0.9412030580091947,0.6010101010101009,0.007606023355869857,0.9911288787359607,0.3271927785526112
canadaojp_2016_07_02_043000.jpg,0.04748397940960202,0.17739140157656336,0.2646984831668515,0.0,0.10600685822395604,0.067128637424394,0.39587104072398194,0.4286120150834237,0.3384615384615333,0.0021327558486728955,0.5482460874257961,0.19623947517950308,0.7385620915032921,0.001989079563182752,0.9955348476024073,0.7831531845653185
canadaojp_2016_07_02_050000.jpg,0.0008720930232559471,0.2043908380618527,0.287590243068905,0.0,0.8392504930966469,0.10371112044184609,0.408807024493299,0.12979751020197325,0.6968085106382977,0.09289949825148247,0.6290769966523195,0.8830453535823132,0.6214985994397708,0.011683275244219943,0.9862503025901717,0.3268053618472028
canadaojp_2016_07_02_053000.jpg,0.9993467066328506,0.18421611519347497,0.25156809317732554,0.0,0.8942901234567907,0.04093881290078029,0.37393101819040875,0.12771191693785836,0.6598258706467667,0.02438469587370909,0.5986111111111111,0.30136499819205537,0.04360056258791765,0.006101642551877237,0.9702010740601974,1.1361866573686656
canadaojp_2016_07_02_060001.jpg,0.008930458676813273,0.14077843242278207,0.24137039431157076,0.0,0.16583747927031506,0.02364566790188819,0.3809747899159664,0.11900472648380599,0.46213093709884506,0.030717665615141897,0.6027332144979203,0.7595369078981352,0.14328808446456087,0.007363230492437324,0.972743477556312,0.5310127072679374
canadaojp_2016_07_02_063000.jpg,0.037678207739308675,0.20420045747556745,0.22384360272298834,0.0,0.10169491525423763,0.04498889367768463,0.3708033683692913,0.1185269125471357,0.4266666666666667,0.04751249118719897,0.5815151515151514,0.438568624412418,0.19651741293532435,0.006713426853707641,0.9468690702087286,1.0357585619091896
canadaojp_2016_07_02_070001.jpg,0.01722163495419304,0.1960520180301544,0.21812736622026357,0.0,0.08080808080808095,0.03377456331877733,0.3844448816315824,0.21085799886357767,0.4567943456452354,0.04044371905170273,0.6136830489771666,0.6448357353169069,0.39016393442623426,0.01,0.9724214889207716,0.3500213079187975
canadaojp_2016_07_02_073000.jpg,0.038480464521207174,0.18736516014825344,0.2194742912644933,0.0,0.1442336645588684,0.033250232781665785,0.4080024509803921,0.12225579833669094,0.38429752066115713,0.021000260333805684,0.6335165842037749,0.70028152280593,0.3919491525423738,0.006718861209964703,0.9632524338406692,0.6249322020765535
canadaojp_2016_07_02_080001.jpg,0.035491115016598705,0.19742092176024792,0.2080235775291709,0.0,0.20015360983102934,0.02859025032938076,0.4227941176470588,0.12263998656955422,0.4413827655310614,0.03173290937996835,0.6457242582897034,0.6936889818688982,0.22383465259454594,0.011805750241410616,0.9610237988325102,0.5966798388346506
canadaojp_2016_07_02_083000.jpg,0.03537920250195461,0.1383675014875325,0.2190273088087201,0.0,0.2060702875399365,0.02927422371866814,0.4005994754589734,0.12626233276512216,0.4035547785547781,0.031119090365050815,0.616088486676722,0.4816170773283744,0.18282828282828642,0.01662412681354117,0.9650299789337224,0.9421490004649
canadaojp_2016_07_02_090000.jpg,0.0772911597729093,0.1121174095695362,0.20894892840857293,0.0,0.21246587807097392,0.030137662480118534,0.4109308091052513,0.22675499767549978,0.4201495073054702,0.033222703874288925,0.6259247482776895,0.2538806239991735,0.16862117981521074,0.031245836109260912,0.9571178064721826,0.9734038431737176
canadaojp_2016_07_02_093000.jpg,0.03992227521639024,0.1241855873642638,0.18505663134819156,0.0,0.2501216545012168,0.02113219188647238,0.3794556628621598,0.11346143912392169,0.43421452446065034,0.032003967675117415,0.592156862745098,0.42768867193553384,0.10829760628796009,0.1314501074284104,0.9598039215686274,1.0532891678289167
canadaojp_2016_07_02_100000.jpg,0.0811562651185295,0.11651306332966858,0.16048578600990576,0.0,0.36443514644351443,0.038016160844945045,0.35422582826233945,0.2781684229557312,0.44290657439446385,0.05032943430180214,0.5583049748825148,0.2509427139831603,0.09564617809298669,0.17430720098897692,0.9438016528925619,0.7876181620951496
canadaojp_2016_07_02_103000.jpg,0.11308466548253227,0.04184007134364104,0.17473055447344524,0.0,0.4126984126984126,0.0559484918646325,0.3668935823587595,0.2928547445632522,0.4675324675324675,0.059316760984859704,0.5632206925323321,0.26071852884963065,0.08160284498634665,0.1782524535606343,0.9164954870837223,0.965568340306834
canadaojp_2016_07_02_110000.jpg,0.022884882108181643,0.05520673813169909,0.17071895424836586,0.0,0.431316348195329,0.05251363013011333,0.37942762865664065,0.2968451366289581,0.47592917764120607,0.06297166551485843,0.5790316126450581,0.2564311173097784,0.07205670035437726,0.21944756473400737,0.9325543916196615,1.0020242522857585
canadaojp_2016_07_02_113001.jpg,0.5009706853038238,0.14115422558368862,0.17220924470871363,0.0,0.4811731647348086,0.15853128863051685,0.38484088717454196,0.329646417686864,0.49372071227741343,0.1376987404501341,0.5755199049316696,0.2623650498476161,0.07008204277286158,0.20264514682806525,0.9087853323147439,0.8214008988067566
canadaojp_2016_07_02_120000.jpg,0.49123222748815204,0.15203919873180627,0.18386327503974556,0.0,0.4820199587061253,0.1543896931863462,0.40225463482395685,0.1263527299963841,0.4971240755957271,0.12022127827719047,0.5925080479953175,0.7044462523890697,0.06592592592592598,0.21418372203712532,0.9087370242214534,0.7113648690531535
