image,entropy1,entropy2
canadaojp_2016_05_02_225959.jpg,0.968274764886206,0.9861852983298884
canadaojp_2016_05_02_232959.jpg,0.9781321686053908,0.9933103277839253
canadaojp_2016_05_02_235959.jpg,0.9831419889799629,0.9962431780219608
canadaojp_2016_05_03_002958.jpg,0.9836883159342692,0.9960700393375932
canadaojp_2016_05_03_005959.jpg,0.9854184173226476,0.9848486675837876
canadaojp_2016_05_03_012959.jpg,0.985254293667229,0.9850493281463846
canadaojp_2016_05_03_015959.jpg,0.9822324290074996,0.995731482636812
canadaojp_2016_05_03_022959.jpg,0.972280962995131,0.9899093499067724
canadaojp_2016_05_03_025959.jpg,0.9767723078273888,0.9885459137816348
canadaojp_2016_05_03_032959.jpg,0.2463088003195968,0.9828119510415864
canadaojp_2016_05_03_035959.jpg,0.3632522694467787,0.999629023678704
canadaojp_2016_05_03_042959.jpg,0.5577373280880926,0.9530820127416004
canadaojp_2016_05_03_045959.jpg,0.5112461754627476,0.9999829781844533
canadaojp_2016_05_03_052959.jpg,0.5887042516276854,0.4734881508536591
canadaojp_2016_05_03_055959.jpg,0.5676882062902087,0.8793475558370243
canadaojp_2016_05_03_062959.jpg,0.4608624849664603,0.9620601855922142
canadaojp_2016_05_03_065958.jpg,0.4552805345527821,0.965324123963436
canadaojp_2016_05_03_072959.jpg,0.4604340732961719,0.9999992289538912
canadaojp_2016_05_03_075959.jpg,0.4701138850280111,0.9996759436666912
canadaojp_2016_05_03_082959.jpg,0.4465269559413916,0.9820455944798764
canadaojp_2016_05_03_085959.jpg,0.4657278681179284,0.9986532315157138
canadaojp_2016_05_03_092959.jpg,0.4574577500207916,0.9965382837209592
canadaojp_2016_05_03_095959.jpg,0.4584411871121606,0.9959647716865934
canadaojp_2016_05_03_102959.jpg,0.4642590221481584,0.9963063110948333
canadaojp_2016_05_03_105959.jpg,0.5080218995710584,0.9901358555418172
canadaojp_2016_05_03_112959.jpg,0.5519909779523005,0.9817307995845406
canadaojp_2016_05_03_115959.jpg,0.5382008284008817,0.9765182685444748
canadaojp_2016_05_03_122959.jpg,0.5719343200483321,0.9784302248862218
canadaojp_2016_05_03_125959.jpg,0.5134050508366947,0.9943220256280584
canadaojp_2016_05_03_132958.jpg,0.5335688687415066,0.996567886309276
canadaojp_2016_05_03_135959.jpg,0.5243809900631938,0.983030945725172
canadaojp_2016_05_03_142959.jpg,0.517141567037142,0.9872759733870812
canadaojp_2016_05_03_145959.jpg,0.5052270640664199,0.9796764011896713
canadaojp_2016_05_03_152959.jpg,0.4943253100883445,0.981547655040682
canadaojp_2016_05_03_155959.jpg,0.4752272777928401,0.9909840485243864
canadaojp_2016_05_03_162959.jpg,0.4712883538279869,0.99399571404961
canadaojp_2016_05_03_165959.jpg,0.505350494204338,0.998680120179936
canadaojp_2016_05_03_172959.jpg,0.5068770798064495,0.9996374329067734
canadaojp_2016_05_03_175959.jpg,0.481079638961056,0.9971971895159356
canadaojp_2016_05_03_182959.jpg,0.484024667771735,0.9929226785819224
canadaojp_2016_05_03_185959.jpg,0.4661931295846034,0.9970705599009158
canadaojp_2016_05_03_192959.jpg,0.4569038905714201,0.9999607761824484
canadaojp_2016_05_03_195958.jpg,0.4561646524379331,0.9815547161707668
canadaojp_2016_05_03_202959.jpg,0.4560208108370339,0.9589935985724324
canadaojp_2016_05_03_205959.jpg,0.4574064872081969,0.9930354808880476
canadaojp_2016_05_03_212959.jpg,0.3164222480236744,0.9286825987357444
canadaojp_2016_05_03_215959.jpg,0.9601127123091572,0.9833207286987428
canadaojp_2016_05_03_222959.jpg,0.9765180058135244,0.99226777730885
canadaojp_2016_05_03_225959.jpg,0.9810453708526534,0.9951429542239406
canadaojp_2016_05_03_232959.jpg,0.9810334085670024,0.9948770728427478
canadaojp_2016_05_03_235959.jpg,0.9683931722864316,0.986402516280868
canadaojp_2016_05_04_002959.jpg,0.9569910645266742,0.977501152552323
canadaojp_2016_05_04_005959.jpg,0.9731908834618036,0.9904865631342564
canadaojp_2016_05_04_012959.jpg,0.9657055311423752,0.9842353122728068
canadaojp_2016_05_04_015959.jpg,0.9700931466293012,0.988155493787586
canadaojp_2016_05_04_022958.jpg,0.9770877951334872,0.9926144531157892
canadaojp_2016_05_04_025959.jpg,0.9849485507825364,0.9973062780792168
canadaojp_2016_05_04_032959.jpg,0.9689568404823342,0.9850636093210846
canadaojp_2016_05_04_035959.jpg,0.276379686320284,0.99670212019166
canadaojp_2016_05_04_042959.jpg,0.4509344740812981,0.9809819138849348
canadaojp_2016_05_04_045959.jpg,0.4577344970789396,0.9790222344042354
canadaojp_2016_05_04_052959.jpg,0.4587175020792083,0.9607435208781429
canadaojp_2016_05_04_055959.jpg,0.470425283544555,0.9922575269707128
canadaojp_2016_05_04_062959.jpg,0.4644212704818376,0.9999947167278584
canadaojp_2016_05_04_065959.jpg,0.4624613479033367,0.998538027102068
canadaojp_2016_05_04_072959.jpg,0.4571398532565965,0.999962376998356
canadaojp_2016_05_04_075959.jpg,0.4575910137956847,0.9951258111976632
canadaojp_2016_05_04_082959.jpg,0.4653027627393233,0.9978921918401064
canadaojp_2016_05_04_085958.jpg,0.4574680020822809,0.997564090923886
canadaojp_2016_05_04_092959.jpg,0.4620442026967627,0.9980612979755292
canadaojp_2016_05_04_095959.jpg,0.4747786530725105,0.9947484993313898
canadaojp_2016_05_04_102959.jpg,0.5104275705854927,0.9923585914139784
canadaojp_2016_05_04_105959.jpg,0.5668318294878316,0.9855887243658618
canadaojp_2016_05_04_112959.jpg,0.6025359522761733,0.980425709108152
canadaojp_2016_05_04_115959.jpg,0.6761362584978574,0.9756219108090378
canadaojp_2016_05_04_122959.jpg,0.6609142844040027,0.973870692152636
canadaojp_2016_05_04_125959.jpg,0.9521252655363386,0.9811732395273
canadaojp_2016_05_04_132959.jpg,0.5455490251061161,0.993754691748368
canadaojp_2016_05_04_135959.jpg,0.5776152080462196,0.9680772169631982
canadaojp_2016_05_04_142959.jpg,0.5619609542285097,0.9787671026504808
canadaojp_2016_05_04_145959.jpg,0.5525268619115851,0.9798429166788464
canadaojp_2016_05_04_152958.jpg,0.5616497720933711,0.980769782611182
canadaojp_2016_05_04_155959.jpg,0.5324529657727498,0.9851618033808422
canadaojp_2016_05_04_162959.jpg,0.5004321745774162,0.9891698244816236
canadaojp_2016_05_04_165959.jpg,0.4877670598333108,0.999028473705702
canadaojp_2016_05_04_172959.jpg,0.4998960361220486,0.99984823402174
canadaojp_2016_05_04_175959.jpg,0.4738804370606683,0.998118336162025
canadaojp_2016_05_04_182959.jpg,0.4656165588206306,0.9848502654497254
canadaojp_2016_05_04_185959.jpg,0.79990776111031,0.9748698134753936
canadaojp_2016_05_04_192959.jpg,0.5115845890196749,0.9765382153111428
canadaojp_2016_05_04_195959.jpg,0.4801706701962909,0.9877928873529018
canadaojp_2016_05_04_202959.jpg,0.4519281408884807,0.9877971853618924
canadaojp_2016_05_04_205958.jpg,0.4532609188352127,0.9999674967248436
canadaojp_2016_05_04_212959.jpg,0.308621217708431,0.8895906827844722
canadaojp_2016_05_04_215958.jpg,0.1838381828373517,0.9734985991709236
canadaojp_2016_05_04_222959.jpg,0.963968939262324,0.9822504567999536
canadaojp_2016_05_04_225959.jpg,0.9736029068491708,0.9902679600528824
canadaojp_2016_05_04_232959.jpg,0.9731141599019604,0.9892008272833372
canadaojp_2016_05_04_235959.jpg,0.970012025352269,0.987446573313398
canadaojp_2016_05_05_002959.jpg,0.9832137653555566,0.9962098184392948
canadaojp_2016_05_05_005959.jpg,0.9867180138247932,0.986903096704626
canadaojp_2016_05_05_012959.jpg,0.9568091540921362,0.97718179619635
canadaojp_2016_05_05_015959.jpg,0.9723987166298214,0.9894565557617548
canadaojp_2016_05_05_022959.jpg,0.9742113528174454,0.99099634413713
canadaojp_2016_05_05_025959.jpg,0.9793115400746008,0.9938514692981856
canadaojp_2016_05_05_032958.jpg,0.97724225625908,0.9928539034955352
canadaojp_2016_05_05_035959.jpg,0.2729398087443004,0.9930116948021996
canadaojp_2016_05_05_042959.jpg,0.4520418985955179,0.9857161936345942
canadaojp_2016_05_05_045959.jpg,0.4621561468866022,0.960436796737149
canadaojp_2016_05_05_052959.jpg,0.4670418483444815,0.9862827295960984
canadaojp_2016_05_05_055959.jpg,0.5070759205434404,0.994007740311433
canadaojp_2016_05_05_062959.jpg,0.4871220754281062,0.9991635335449848
canadaojp_2016_05_05_065959.jpg,0.4655659571590954,0.9999993795280122
canadaojp_2016_05_05_072959.jpg,0.4706562211777717,0.9997695743417714
canadaojp_2016_05_05_075959.jpg,0.4531577034313184,0.9960147232907308
canadaojp_2016_05_05_082959.jpg,0.4515970926054898,0.9783345740730408
canadaojp_2016_05_05_085959.jpg,0.4426869499827402,0.9929063338742272
canadaojp_2016_05_05_092959.jpg,0.4438298817530318,0.9788958090820064
canadaojp_2016_05_05_095958.jpg,0.4395621907027897,0.9793730542877582
canadaojp_2016_05_05_102959.jpg,0.4422985117478355,0.9534226337108244
canadaojp_2016_05_05_105959.jpg,0.4407002552371509,0.9450312793537784
canadaojp_2016_05_05_112959.jpg,0.4382001451891232,0.9629167518667248
canadaojp_2016_05_05_115959.jpg,0.4463287267168841,0.9813937367744868
canadaojp_2016_05_05_122959.jpg,0.4531783478646283,0.9908606280223315
canadaojp_2016_05_05_125959.jpg,0.4386122359391105,0.9778763302738512
canadaojp_2016_05_05_132959.jpg,0.4378935445334828,0.9751560356552486
canadaojp_2016_05_05_150001.jpg,0.4423720183820383,0.9594169497229704
canadaojp_2016_05_05_153001.jpg,0.4496382857744994,0.9791050503167168
canadaojp_2016_05_05_160000.jpg,0.4487449589304667,0.9790843619209624
canadaojp_2016_05_05_163001.jpg,0.4538283015399776,0.9917692340501522
canadaojp_2016_05_05_170000.jpg,0.4420359182208387,0.9786874091000682
canadaojp_2016_05_05_173001.jpg,0.4404791253373836,0.9642668813185684
canadaojp_2016_05_05_180000.jpg,0.444185969837331,0.9406174713444816
canadaojp_2016_05_05_183001.jpg,0.4398468989943251,0.9433729957766632
canadaojp_2016_05_05_190000.jpg,0.4426974449995224,0.924706195100672
canadaojp_2016_05_05_193000.jpg,0.4424665143470571,0.9346884134433634
canadaojp_2016_05_05_200000.jpg,0.4452530309835814,0.9330188478347732
canadaojp_2016_05_05_203000.jpg,0.4407634210004464,0.937707935373186
canadaojp_2016_05_05_210000.jpg,0.4475067540959184,0.9792252131366388
canadaojp_2016_05_05_213000.jpg,0.999775634406534,0.9997783114271142
canadaojp_2016_05_05_220001.jpg,0.9713186577130528,0.9876664728422156
canadaojp_2016_05_05_223000.jpg,0.97937400750336,0.9939585568624324
canadaojp_2016_05_05_230001.jpg,0.980469902482817,0.9949554708284069
canadaojp_2016_05_05_233000.jpg,0.9887189714950364,0.989297590078136
canadaojp_2016_05_06_000001.jpg,0.9887718215855514,0.989668402732032
canadaojp_2016_05_06_003000.jpg,0.9835202206861308,0.9964224667559982
canadaojp_2016_05_06_010000.jpg,0.9858923489892114,0.9872100487060465
canadaojp_2016_05_06_013000.jpg,0.985964362139512,0.99787673813357
canadaojp_2016_05_06_020000.jpg,0.9833890326520236,0.9968518297997856
canadaojp_2016_05_06_023000.jpg,0.98463022661941,0.9971380296564962
canadaojp_2016_05_06_030000.jpg,0.974991880262284,0.9914704854162336
canadaojp_2016_05_06_033000.jpg,0.9855529579484305,0.9977381849981222
canadaojp_2016_05_06_040000.jpg,0.9998529756217434,0.9962937273889496
canadaojp_2016_05_06_043001.jpg,0.4387495398575213,0.9880465818681212
canadaojp_2016_05_06_050000.jpg,0.4551056200340437,0.9126854918940214
canadaojp_2016_05_06_053001.jpg,0.453023498127055,0.9385910461131262
canadaojp_2016_05_06_060000.jpg,0.4568012705037181,0.9462894501560714
canadaojp_2016_05_06_063001.jpg,0.4602809983583237,0.9754507945336994
canadaojp_2016_05_06_070000.jpg,0.4579701486184783,0.9727915485907144
canadaojp_2016_05_06_073000.jpg,0.4536529832520908,0.9342451299255328
canadaojp_2016_05_06_080000.jpg,0.4453575478305039,0.9566383546782709
canadaojp_2016_05_06_083000.jpg,0.4493060328572721,0.945833963769204
canadaojp_2016_05_06_090000.jpg,0.4451380424662727,0.980358345516578
canadaojp_2016_05_06_093000.jpg,0.4407107833027868,0.9928155507009562
canadaojp_2016_05_06_100000.jpg,0.4428548493329045,0.9809245045903738
canadaojp_2016_05_06_103000.jpg,0.4437984525754646,0.9921374352670392
canadaojp_2016_05_06_110001.jpg,0.4929998250274933,0.9884639017750224
canadaojp_2016_05_06_113000.jpg,0.5520261327319573,0.9793094921067692
canadaojp_2016_05_06_120001.jpg,0.451938483346562,0.9734051571564626
canadaojp_2016_05_06_123000.jpg,0.6087490029464595,0.9880111127705552
canadaojp_2016_05_06_130001.jpg,0.5622374221308074,0.9897499112982956
canadaojp_2016_05_06_133000.jpg,0.4507479870855828,0.9694956570531004
canadaojp_2016_05_06_140000.jpg,0.5397279425079522,0.9912453319918118
canadaojp_2016_05_06_143000.jpg,0.4535807791873265,0.9761014219231112
canadaojp_2016_05_06_150000.jpg,0.4445104634979132,0.9746607923729718
canadaojp_2016_05_06_153000.jpg,0.5246294121741477,0.9833643134112652
canadaojp_2016_05_06_160000.jpg,0.5344112308416161,0.9885625580996572
canadaojp_2016_05_06_163000.jpg,0.5282612945552889,0.993649938251202
canadaojp_2016_05_06_170000.jpg,0.4569859745819656,0.9970093757448087
canadaojp_2016_05_06_173001.jpg,0.5560376141044043,0.9999968244354982
canadaojp_2016_05_06_180000.jpg,0.4635385390146364,0.997323691414974
canadaojp_2016_05_06_183001.jpg,0.459617242704173,0.991495585744198
canadaojp_2016_05_06_190000.jpg,0.4766209439254928,0.9902000959340448
canadaojp_2016_05_06_193001.jpg,0.455043873897802,0.992185583457342
canadaojp_2016_05_06_200000.jpg,0.4488488991647757,0.9328715806010656
canadaojp_2016_05_06_203000.jpg,0.4514418538595959,0.9268735972107122
canadaojp_2016_05_06_210000.jpg,0.4529202438256862,0.096282644956234
canadaojp_2016_05_06_213000.jpg,0.426088140665805,0.9882667122832528
canadaojp_2016_05_06_220000.jpg,0.9716351709883538,0.9933747475329188
canadaojp_2016_05_06_223000.jpg,0.9828320113394448,0.9960464960785134
canadaojp_2016_05_06_230001.jpg,0.9786419036140456,0.9941827347072762
canadaojp_2016_05_06_233000.jpg,0.9831490327300458,0.9966865110449946
canadaojp_2016_05_07_000001.jpg,0.986531254575161,0.998377753744574
canadaojp_2016_05_07_003000.jpg,0.9769872756850264,0.9931259257048376
canadaojp_2016_05_07_010001.jpg,0.9862696124677712,0.9981104807879884
canadaojp_2016_05_07_013000.jpg,0.9733439954628532,0.990430879359094
canadaojp_2016_05_07_020001.jpg,0.9800931617835438,0.9950013039185506
canadaojp_2016_05_07_023000.jpg,0.9839285119946136,0.996864872148954
canadaojp_2016_05_07_030000.jpg,0.973909791500014,0.9910110877282116
canadaojp_2016_05_07_033000.jpg,0.9869009766904044,0.9881060506745672
canadaojp_2016_05_07_040000.jpg,0.994717319198746,0.9997524070013571
canadaojp_2016_05_07_043000.jpg,0.4419098345526369,0.9959433860138373
canadaojp_2016_05_07_050000.jpg,0.4588811870337058,0.939989035931883
canadaojp_2016_05_07_053001.jpg,0.4613619298813362,0.9761557424401608
canadaojp_2016_05_07_060000.jpg,0.4652015047243005,0.9704431849713732
canadaojp_2016_05_07_063001.jpg,0.4675666708442916,0.9880238877496644
canadaojp_2016_05_07_070000.jpg,0.4687660569241055,0.9988233787611708
canadaojp_2016_05_07_073001.jpg,0.4677482379048725,0.9999934957488916
canadaojp_2016_05_07_080000.jpg,0.4594537491973361,0.99961445596711
canadaojp_2016_05_07_083001.jpg,0.4485890164640224,0.967030302514672
canadaojp_2016_05_07_090000.jpg,0.4483602311024525,0.9971759358066766
canadaojp_2016_05_07_093000.jpg,0.4493579589131524,0.977645381836832
canadaojp_2016_05_07_100000.jpg,0.4460886817089285,0.9804402587846212
canadaojp_2016_05_07_103000.jpg,0.442519005998904,0.9908544348324292
canadaojp_2016_05_07_110000.jpg,0.4499599889756785,0.9844675712554578
canadaojp_2016_05_07_113000.jpg,0.4442801948515784,0.9832586048355256
canadaojp_2016_05_07_120001.jpg,0.4471212703679681,0.978119536535974
canadaojp_2016_05_07_123000.jpg,0.44146834348323,0.9675312126838196
canadaojp_2016_05_07_130001.jpg,0.4459007567086165,0.9323186771303926
canadaojp_2016_05_07_133000.jpg,0.4470483145206846,0.9919294016123844
canadaojp_2016_05_07_140001.jpg,0.4457858861083782,0.9784989604487948
canadaojp_2016_05_07_143000.jpg,0.4405844349388178,0.9855185286425634
canadaojp_2016_05_07_150001.jpg,0.4850261498709334,0.9851523150306528
canadaojp_2016_05_07_153000.jpg,0.4507065380399945,0.9648845632570904
canadaojp_2016_05_07_160000.jpg,0.4423720183820383,0.9834228940454492
canadaojp_2016_05_07_163000.jpg,0.4448243309460261,0.9462833494765426
canadaojp_2016_05_07_170000.jpg,0.4443011318346512,0.997067060732006
canadaojp_2016_05_07_173000.jpg,0.4460886817089285,0.9636212266515838
canadaojp_2016_05_07_180000.jpg,0.4441022024658208,0.9597513754973492
canadaojp_2016_05_07_183001.jpg,0.466900474924227,0.9983709815354784
canadaojp_2016_05_07_190000.jpg,0.4487657483473316,0.9720270460556636
canadaojp_2016_05_07_193001.jpg,0.4478191357051989,0.9349549777321317
canadaojp_2016_05_07_200000.jpg,0.4465791111820505,0.9412903892596252
canadaojp_2016_05_07_203001.jpg,0.4539726446847261,0.939392883890304
canadaojp_2016_05_07_210000.jpg,0.4512969298679117,0.9433886711060055
canadaojp_2016_05_07_213001.jpg,0.4472567374286581,0.9342180082592948
canadaojp_2016_05_07_220000.jpg,0.9835299689591668,0.9926733024240324
canadaojp_2016_05_07_223000.jpg,0.9793724469855196,0.9942034408479744
canadaojp_2016_05_07_230000.jpg,0.9740695608654396,0.9910699405242002
canadaojp_2016_05_07_233000.jpg,0.9939117854260942,0.9946930414345518
canadaojp_2016_05_08_000000.jpg,0.9799272862572488,0.9941293201390936
canadaojp_2016_05_08_003000.jpg,0.9741081114179037,0.9904650683386635
canadaojp_2016_05_08_010001.jpg,0.9821643602122948,0.9958680897969616
canadaojp_2016_05_08_013000.jpg,0.9917555939289202,0.992837479214971
canadaojp_2016_05_08_020001.jpg,0.9761498754420356,0.992153501184435
canadaojp_2016_05_08_023000.jpg,0.9897927312884608,0.9904283443918364
canadaojp_2016_05_08_030001.jpg,0.9936655633696309,0.9952603262176468
canadaojp_2016_05_08_033000.jpg,0.9841464261509558,0.9979434912994716
canadaojp_2016_05_08_040000.jpg,0.37382543377172,0.99995620196953
canadaojp_2016_05_08_043000.jpg,0.4572013941947022,0.9918746319626028
canadaojp_2016_05_08_050000.jpg,0.4608522880803974,0.9822937070468828
canadaojp_2016_05_08_053000.jpg,0.4614332467724085,0.9834396121703876
canadaojp_2016_05_08_060000.jpg,0.5143974537519395,0.9737694779999164
canadaojp_2016_05_08_063000.jpg,0.4771874760684672,0.9986078139818564
canadaojp_2016_05_08_070000.jpg,0.4633151228921559,0.999532952824432
canadaojp_2016_05_08_073001.jpg,0.4612906048979331,0.9999626142441752
canadaojp_2016_05_08_080000.jpg,0.4605054955159827,0.999666577637052
canadaojp_2016_05_08_083001.jpg,0.4602401720805169,0.9973096311911394
canadaojp_2016_05_08_090000.jpg,0.4568217958556487,0.9950560265748766
canadaojp_2016_05_08_093001.jpg,0.4576627595264865,0.9934754953194876
canadaojp_2016_05_08_100000.jpg,0.4544157776755311,0.9947099917847356
canadaojp_2016_05_08_103000.jpg,0.4656064388146808,0.993342048757352
canadaojp_2016_05_08_110000.jpg,0.5155376636345829,0.9839848814350098
canadaojp_2016_05_08_113000.jpg,0.531998755822538,0.979365581533278
canadaojp_2016_05_08_120000.jpg,0.5703094512510186,0.9794961565112412
canadaojp_2016_05_08_123000.jpg,0.5587548094120001,0.9879556751725692
canadaojp_2016_05_08_130000.jpg,0.5973592919188306,0.9952825617917902
canadaojp_2016_05_08_133000.jpg,0.5771944393892887,0.9998360677747208
canadaojp_2016_05_08_140001.jpg,0.5439476341265117,0.9898832986828988
canadaojp_2016_05_08_143000.jpg,0.5439654509793851,0.9910307269386776
canadaojp_2016_05_08_150001.jpg,0.4977372043514486,0.9904574761105386
canadaojp_2016_05_08_153000.jpg,0.4895616716653519,0.9871321836606988
canadaojp_2016_05_08_160001.jpg,0.4716492862382263,0.991207721941638
canadaojp_2016_05_08_163000.jpg,0.4663043366739863,0.9907824395480448
canadaojp_2016_05_08_170000.jpg,0.4513900991152987,0.9961795085621162
canadaojp_2016_05_08_173000.jpg,0.4499392388813701,0.9998461588127424
canadaojp_2016_05_08_180000.jpg,0.439752010477805,0.994494236463094
canadaojp_2016_05_08_183000.jpg,0.439752010477805,0.9824093543189624
