canadaojp_2016_11_01_000000.jpg,[0.        0.        0.0695098],[0.         0.         0.08270945],[0.         0.         0.09399012],[0.         0.         0.10588235],[0.         0.         0.11987745],[0.         0.         0.13638107],[0.         0.         0.15649279],[0.         0.         0.17530864]
canadaojp_2016_11_01_002959.jpg,[0.         0.         0.06713076],[0.         0.         0.07626517],[0.         0.         0.08598039],[0.         0.         0.09810247],[0.         0.         0.10964451],[0.         0.         0.12312092],[0.         0.         0.13859561],[0.         0.         0.15726291]
canadaojp_2016_11_01_005959.jpg,[0.         0.         0.06784314],[0.         0.         0.07857936],[0.         0.         0.08998328],[0.         0.         0.10308123],[0.         0.         0.11942484],[0.         0.         0.13585651],[0.         0.         0.14978589],[0.         0.         0.16638655]
canadaojp_2016_11_01_012959.jpg,[0.         0.         0.06975945],[0.         0.         0.08437982],[0.         0.         0.09809484],[0.         0.         0.10984092],[0.         0.         0.12085901],[0.         0.         0.13314835],[0.         0.         0.14815456],[0.         0.         0.16758939]
canadaojp_2016_11_01_015959.jpg,[0.         0.         0.06804371],[0.         0.         0.07832091],[0.         0.         0.09030733],[0.         0.         0.10338681],[0.         0.         0.11950464],[0.         0.         0.13557875],[0.         0.         0.14897453],[0.         0.         0.16200135]
canadaojp_2016_11_01_022959.jpg,[0.         0.         0.06747803],[0.         0.         0.07887813],[0.         0.         0.08998968],[0.         0.         0.10237866],[0.         0.         0.11503268],[0.         0.         0.13070028],[0.         0.         0.14568801],[0.        0.        0.1621684]
canadaojp_2016_11_01_025959.jpg,[0.         0.         0.06988871],[0.         0.         0.08169051],[0.         0.         0.09602427],[0.        0.        0.1124183],[0.        0.        0.1248366],[0.         0.         0.13752941],[0.         0.         0.15005767],[0.         0.         0.16538201]
canadaojp_2016_11_01_033000.jpg,[0.         0.         0.06951357],[0.         0.         0.08034273],[0.         0.         0.08997199],[0.         0.         0.10202455],[0.         0.         0.11568627],[0.         0.         0.13138646],[0.         0.         0.14777911],[0.         0.         0.16694678]
canadaojp_2016_11_01_035959.jpg,[0.         0.         0.06967042],[0.         0.         0.08194925],[0.         0.         0.09393525],[0.         0.         0.10608569],[0.         0.         0.11962155],[0.         0.         0.13496732],[0.         0.         0.15092437],[0.         0.         0.17215686]
canadaojp_2016_11_01_043000.jpg,[0.         0.         0.06741232],[0.         0.         0.07832393],[0.         0.         0.09077467],[0.         0.         0.10201976],[0.         0.         0.11514924],[0.         0.         0.12965469],[0.         0.         0.14207378],[0.         0.         0.15981813]
canadaojp_2016_11_01_045959.jpg,[0.         0.         0.06734868],[0.         0.         0.07995198],[0.         0.         0.09610022],[0.         0.         0.11001401],[0.         0.         0.12124719],[0.         0.         0.13285799],[0.         0.         0.14662745],[0.         0.         0.16278209]
canadaojp_2016_11_01_053000.jpg,[0.         0.         0.06775459],[0.         0.         0.07860963],[0.         0.         0.09003601],[0.         0.         0.10146617],[0.         0.         0.11578947],[0.         0.         0.12962374],[0.         0.         0.14302019],[0.         0.         0.16058147]
canadaojp_2016_11_01_055959.jpg,[0.         0.         0.06953153],[0.         0.         0.08189632],[0.         0.         0.09566803],[0.         0.         0.11184529],[0.         0.         0.12537371],[0.        0.        0.1372893],[0.        0.        0.1496388],[0.         0.         0.16607843]
canadaojp_2016_11_01_063000.jpg,[0.         0.         0.06991597],[0.         0.         0.08204934],[0.         0.         0.09417211],[0.         0.         0.10788315],[0.         0.         0.12281522],[0.         0.         0.13677956],[0.         0.         0.15084359],[0.         0.         0.16570907]
canadaojp_2016_11_01_065959.jpg,[0.         0.         0.07031304],[0.         0.         0.08213508],[0.         0.         0.09436975],[0.        0.        0.1056119],[0.         0.         0.11751183],[0.         0.         0.13108857],[0.         0.         0.14665973],[0.         0.         0.16347032]
canadaojp_2016_11_01_072959.jpg,[0.         0.         0.21393862],[0.        0.        0.2677451],[0.         0.         0.30892783],[0.        0.        0.3523602],[0.         0.         0.40530565],[0.         0.         0.47396261],[0.         0.         0.56102941],[0.         0.         0.65106209]
canadaojp_2016_11_01_075959.jpg,[0.46257962 0.14645522 0.15715595],[0.48026042 0.21091484 0.24186195],[0.47323009 0.12383562 0.29945032],[0.45580029 0.07721088 0.36029412],[0.14064698 0.054221   0.45108359],[0.1331538  0.06489572 0.58032454],[0.09543651 0.07380074 0.74392157],[0.06793703 0.09530201 0.91975309]
canadaojp_2016_11_01_082959.jpg,[0.5380093  0.3539489  0.15347594],[0.516149   0.24890756 0.2417962 ],[0.5145768  0.19003932 0.32268358],[0.5118525  0.17303018 0.39511805],[0.51013645 0.11018751 0.48300654],[0.50070472 0.04446743 0.61343714],[0.24444444 0.00364579 0.78070841],[0.06547619 0.00758653 0.91895425]
canadaojp_2016_11_01_085959.jpg,[0.55575186 0.27881773 0.13122172],[0.53902074 0.17589981 0.22138129],[0.51709241 0.17000894 0.31012082],[0.52161117 0.11758424 0.39113586],[0.50933442 0.07786626 0.47728507],[0.4994848  0.04655346 0.59241262],[0.45916667 0.01194172 0.76370269],[0.24329502 0.00492416 0.89982175]
canadaojp_2016_11_01_092959.jpg,[0.54952627 0.13626761 0.13102653],[0.5104459  0.11303796 0.23926629],[0.50576241 0.06859645 0.3290116 ],[0.47800496 0.06177163 0.42166546],[0.47625    0.04985666 0.52004537],[0.46290491 0.02128938 0.63183639],[0.43024345 0.0202745  0.76509804],[0.24142157 0.00614606 0.88547419]
canadaojp_2016_11_01_100000.jpg,[0.63371356 0.09369434 0.13262462],[0.57364341 0.05174968 0.25829747],[0.54013378 0.04148169 0.36239316],[0.50666667 0.03476085 0.45490196],[0.50181818 0.01338525 0.54072904],[0.48645833 0.0076544  0.65057579],[0.45600677 0.00919572 0.77075013],[0.42670683 0.01261782 0.88951995]
canadaojp_2016_11_01_102959.jpg,[0.74017094 0.05246166 0.13882353],[0.57708779 0.04487364 0.26849845],[0.55037513 0.01984304 0.37939966],[0.49471662 0.01798114 0.47897741],[0.47271386 0.0101096  0.59234234],[0.44966443 0.00675308 0.70345927],[0.45355191 0.00571161 0.7977591 ],[0.4495935  0.01843194 0.92799332]
canadaojp_2016_11_01_110000.jpg,[0.82383966 0.09049255 0.10698529],[0.81078905 0.02447098 0.23694678],[0.56969697 0.0132893  0.33812636],[0.4527027  0.00458431 0.43357507],[0.54678363 0.00683044 0.52783049],[0.36073059 0.00345007 0.62860963],[0.18783069 0.00203272 0.73661319],[0.46732026 0.0134721  0.87326413]
canadaojp_2016_11_01_112959.jpg,[0.81838565 0.12139358 0.09868386],[0.76265823 0.03087143 0.20070588],[0.68829517 0.01350933 0.29708946],[0.55853994 0.01448928 0.3945665 ],[0.46398305 0.0112226  0.50284553],[0.38714734 0.0121858  0.62980873],[0.39655172 0.00558982 0.74252183],[0.44878472 0.01252446 0.87127025]
canadaojp_2016_11_01_120000.jpg,[0.7341954  0.0664566  0.14880648],[0.63527653 0.01967011 0.27109039],[0.54656085 0.02207892 0.38060558],[0.51485149 0.01292056 0.47898284],[0.47840756 0.01072188 0.5828463 ],[0.38981869 0.00918701 0.69876444],[0.43073593 0.01078482 0.79241583],[0.44771242 0.01742398 0.92567995]
canadaojp_2016_11_01_122959.jpg,[0.86052999 0.09476606 0.11635525],[0.86349925 0.03270198 0.23045183],[0.58478513 0.02443177 0.33625304],[0.51352814 0.01953447 0.43238722],[0.83908046 0.0017473  0.52488931],[0.46756757 0.00792393 0.61862745],[0.45718654 0.00744078 0.72717796],[0.45863747 0.02075024 0.86305011]
canadaojp_2016_11_01_130000.jpg,[0.88644689 0.13271755 0.10614035],[0.63513514 0.01955258 0.20056527],[0.65853659 0.01756039 0.31356433],[0.492      0.01610929 0.42263072],[6.25000000e-01 2.18698742e-04 5.12324930e-01],[0.25       0.00092736 0.61884266],[0.41610738 0.00572526 0.71872411],[0.47407407 0.01586928 0.86651388]
canadaojp_2016_11_01_132959.jpg,[0.86666667 0.1093699  0.12011765],[0.85031447 0.0277836  0.2527292 ],[0.54454685 0.016928   0.37237473],[0.52966102 0.00757284 0.46292335],[0.43176734 0.00727397 0.56174414],[0.35576923 0.00422833 0.66065001],[0.45144928 0.00910494 0.76202112],[0.44678715 0.01108959 0.88942365]
canadaojp_2016_11_01_135959.jpg,[0.7481203  0.07728065 0.08880289],[0.59617918 0.0431299  0.19011505],[0.5787037  0.0127875  0.27949863],[0.48687664 0.01791003 0.37077124],[0.46391753 0.02242645 0.47116013],[0.46516393 0.00964656 0.56040767],[0.4605475  0.01042559 0.64349376],[0.45789474 0.01828329 0.76892342]
canadaojp_2016_11_01_142959.jpg,[0.77125506 0.09562524 0.10336134],[0.59537856 0.04925894 0.20760181],[0.54995693 0.0340849  0.32264848],[0.51963602 0.02663197 0.4099451 ],[0.50509684 0.01600744 0.50383524],[0.48018648 0.01685923 0.59397759],[0.47638889 0.01615002 0.67764098],[0.53374233 0.01515574 0.79578246]
canadaojp_2016_11_01_145959.jpg,[0.86666667 0.09642302 0.12607843],[0.79365079 0.02120944 0.2426777 ],[0.70945946 0.0064225  0.35300245],[0.48245614 0.00313842 0.46249045],[0.37361111 0.0056046  0.57510073],[0.10493827 0.00609137 0.6816609 ],[0.41938998 0.00629215 0.78161363],[0.45247396 0.01588483 0.91594203]
canadaojp_2016_11_01_152959.jpg,[0.8905303  0.12349144 0.1247549 ],[0.53647276 0.04954028 0.23813725],[0.57300275 0.02123552 0.35752157],[0.60726073 0.00599015 0.45288746],[0.44478528 0.00864905 0.55568333],[0.43410853 0.00172158 0.6618177 ],[0.44805195 0.00556298 0.76451257],[0.43069307 0.00610493 0.87673556]
canadaojp_2016_11_01_155959.jpg,[0.83003953 0.07443366 0.12574917],[0.83333333 0.02633045 0.24058991],[0.61206897 0.01399952 0.34084739],[0.56410256 0.00478393 0.45209745],[0.43253968 0.00720659 0.56200579],[0.19105691 0.00308062 0.65240196],[0.38944724 0.00833403 0.74316838],[0.4592803  0.0130651  0.86602379]
canadaojp_2016_11_01_163000.jpg,[0.87244284 0.11146881 0.10592498],[0.60252809 0.0469967  0.22168569],[0.54728132 0.01609038 0.33363792],[0.23809524 0.00151025 0.42601103],[0.06238361 0.00784675 0.54882714],[0.15615616 0.00392393 0.67232323],[0.30590717 0.00501508 0.78195582],[0.41582492 0.00748526 0.90994152]
canadaojp_2016_11_01_165959.jpg,[0.58686211 0.14549763 0.10215444],[0.6048951  0.06856047 0.21667316],[0.70131422 0.02256551 0.3298386 ],[0.51022864 0.01797417 0.43168067],[0.52736318 0.00434219 0.53078775],[0.36245955 0.0045223  0.63798319],[0.32177264 0.00584914 0.74351433],[0.42271505 0.0154546  0.88632974]
canadaojp_2016_11_01_173000.jpg,[0.83045977 0.11368091 0.13163055],[0.83468286 0.05780482 0.23601215],[0.91005968 0.06136221 0.34230459],[0.94470774 0.0404835  0.44757407],[0.00242954 0.02691674 0.56148931],[0.01505776 0.0328629  0.67901132],[0.03079455 0.02963551 0.76901318],[0.14545455 0.01288257 0.88118335]
canadaojp_2016_11_01_175959.jpg,[0.        0.        0.2440324],[0.         0.         0.30706672],[0.        0.        0.3544385],[0.         0.         0.39765094],[0.         0.         0.44401185],[0.         0.         0.48957879],[0.         0.         0.54009104],[0.         0.         0.61592395]
canadaojp_2016_11_01_183000.jpg,[0.         0.         0.06962963],[0.         0.         0.08396359],[0.         0.         0.09800973],[0.         0.         0.11176471],[0.         0.         0.12526882],[0.         0.         0.13665402],[0.         0.         0.14978926],[0.        0.        0.1681448]
canadaojp_2016_11_01_185959.jpg,[0.         0.         0.06703609],[0.         0.         0.07941176],[0.         0.         0.08988235],[0.         0.         0.10334917],[0.         0.         0.11959486],[0.         0.         0.13366013],[0.         0.         0.14632566],[0.         0.         0.16214486]
canadaojp_2016_11_01_192959.jpg,[0.         0.         0.06739065],[0.         0.         0.07801307],[0.         0.         0.09019608],[0.         0.         0.10170423],[0.        0.        0.1156222],[0.         0.         0.13131732],[0.         0.         0.14704262],[0.         0.         0.16271493]
canadaojp_2016_11_01_195959.jpg,[0.         0.         0.06780749],[0.         0.         0.07813324],[0.        0.        0.0899841],[0.         0.         0.10189488],[0.         0.         0.11339869],[0.         0.         0.12699039],[0.         0.         0.14356835],[0.         0.         0.16324261]
canadaojp_2016_11_01_202959.jpg,[0.         0.         0.06740551],[0.         0.         0.07848584],[0.         0.         0.09031768],[0.         0.         0.10343742],[0.         0.         0.11921039],[0.        0.        0.1335923],[0.         0.         0.14667337],[0.        0.        0.1640056]
canadaojp_2016_11_01_205959.jpg,[0.         0.         0.06741961],[0.         0.         0.07656577],[0.         0.         0.08617063],[0.         0.         0.09947934],[0.         0.         0.11628303],[0.         0.         0.13134454],[0.         0.         0.14579693],[0.         0.         0.16452489]
canadaojp_2016_11_01_212959.jpg,[0.         0.         0.06958957],[0.         0.         0.08246289],[0.         0.         0.09388697],[0.         0.         0.10747339],[0.        0.        0.1233171],[0.        0.        0.1375817],[0.         0.         0.15039418],[0.         0.         0.16687526]
canadaojp_2016_11_01_215959.jpg,[0.         0.         0.06971165],[0.         0.         0.08208975],[0.         0.         0.09221751],[0.         0.         0.10363432],[0.         0.         0.11990137],[0.         0.         0.13295383],[0.         0.         0.14609505],[0.         0.         0.16270508]
canadaojp_2016_11_01_222959.jpg,[0.         0.         0.06752137],[0.         0.         0.07834967],[0.        0.        0.0917402],[0.         0.         0.10531765],[0.         0.         0.11934985],[0.         0.         0.13491992],[0.         0.         0.14995915],[0.         0.         0.16666667]
canadaojp_2016_11_01_230000.jpg,[0.         0.         0.06932773],[0.         0.         0.08209617],[0.         0.         0.09401709],[0.         0.         0.10776772],[0.         0.         0.12170868],[0.         0.         0.13286275],[0.         0.         0.14681575],[0.       0.       0.163286]
canadaojp_2016_11_01_232959.jpg,[0.         0.         0.06750104],[0.         0.         0.07843137],[0.         0.         0.09202614],[0.         0.         0.10618401],[0.         0.         0.11695906],[0.        0.        0.1292707],[0.         0.         0.14251718],[0.         0.         0.15966387]
canadaojp_2016_11_02_000000.jpg,[0.         0.         0.07005767],[0.         0.         0.08232473],[0.         0.         0.09614764],[0.         0.         0.11214075],[0.         0.         0.12717481],[0.         0.         0.14059168],[0.         0.         0.15226891],[0.         0.         0.16622649]
canadaojp_2016_11_02_002959.jpg,[0.         0.         0.06958784],[0.         0.         0.08238265],[0.         0.         0.09411765],[0.         0.         0.10570728],[0.         0.         0.11800064],[0.        0.        0.1297241],[0.         0.         0.14300898],[0.         0.         0.15909185]
canadaojp_2016_11_02_010000.jpg,[0.         0.         0.06947415],[0.         0.         0.08259468],[0.         0.         0.09395288],[0.         0.         0.10578005],[0.         0.         0.11787774],[0.         0.         0.13114115],[0.         0.         0.14832579],[0.         0.         0.16666667]
canadaojp_2016_11_02_012959.jpg,[0.         0.         0.06964165],[0.        0.        0.0845173],[0.         0.         0.09814891],[0.         0.         0.11193811],[0.        0.        0.1254902],[0.         0.         0.13708587],[0.         0.         0.14843863],[0.      0.      0.16367]
canadaojp_2016_11_02_015959.jpg,[0.         0.         0.06810842],[0.         0.         0.07867478],[0.         0.         0.09027297],[0.         0.         0.10142745],[0.        0.        0.1139451],[0.         0.         0.12517647],[0.        0.        0.1382691],[0.         0.         0.15721569]
canadaojp_2016_11_02_022959.jpg,[0.         0.         0.06978328],[0.         0.         0.08235294],[0.         0.         0.09405637],[0.         0.         0.10726084],[0.         0.         0.12156863],[0.         0.         0.13460784],[0.         0.         0.15022624],[0.         0.         0.16805356]
canadaojp_2016_11_02_025959.jpg,[0.         0.         0.06782531],[0.        0.        0.0764495],[0.         0.         0.08621324],[0.         0.         0.09786096],[0.        0.        0.1120851],[0.        0.        0.1277733],[0.         0.         0.14263974],[0.         0.         0.15963654]
canadaojp_2016_11_02_032959.jpg,[0.         0.         0.06929642],[0.         0.         0.08422415],[0.         0.         0.09832134],[0.         0.         0.10948307],[0.         0.         0.12130719],[0.         0.         0.13301321],[0.         0.         0.14596211],[0.         0.         0.16397059]
canadaojp_2016_11_02_035959.jpg,[0.         0.         0.06968954],[0.         0.         0.08377684],[0.         0.         0.09793323],[0.         0.         0.10986717],[0.         0.         0.12138039],[0.         0.         0.13313393],[0.         0.         0.14580463],[0.         0.         0.16286044]
canadaojp_2016_11_02_042959.jpg,[0.         0.         0.06995386],[0.         0.         0.08261222],[0.         0.         0.09562244],[0.         0.         0.10942552],[0.       0.       0.121769],[0.         0.         0.13507625],[0.         0.         0.15021313],[0.         0.         0.16743697]
canadaojp_2016_11_02_045959.jpg,[0.         0.         0.06759104],[0.         0.         0.07840336],[0.         0.         0.08991414],[0.         0.         0.10428375],[0.         0.         0.11743119],[0.         0.         0.12925646],[0.         0.         0.14212418],[0.         0.         0.15995098]
canadaojp_2016_11_02_053000.jpg,[0.         0.         0.06750288],[0.         0.         0.07987402],[0.         0.         0.09675456],[0.         0.         0.11042781],[0.         0.         0.12162943],[0.         0.         0.13333333],[0.        0.        0.1472257],[0.         0.         0.16188235]
canadaojp_2016_11_02_055959.jpg,[0.         0.         0.06946437],[0.         0.         0.08255331],[0.         0.         0.09602397],[0.         0.         0.11192157],[0.        0.        0.1252989],[0.         0.         0.13762544],[0.         0.         0.14858867],[0.         0.         0.16262255]
canadaojp_2016_11_02_063000.jpg,[0.         0.         0.06971892],[0.         0.         0.08045977],[0.         0.         0.08969545],[0.         0.         0.10156863],[0.         0.         0.11543052],[0.         0.         0.13126615],[0.         0.         0.14685341],[0.         0.         0.16265597]
canadaojp_2016_11_02_065959.jpg,[0.        0.        0.0777342],[0.         0.         0.09710966],[0.         0.         0.11770473],[0.         0.         0.13707665],[0.         0.         0.15649845],[0.         0.         0.17603753],[0.         0.         0.19617293],[0.         0.         0.22064591]
canadaojp_2016_11_02_073000.jpg,[0.94065657 0.01969267 0.24798372],[0.9857985  0.04393897 0.3190444 ],[0.01231884 0.04851553 0.38934401],[0.03021893 0.05849567 0.4615961 ],[0.03577661 0.05432618 0.52623859],[0.03066094 0.06608638 0.60071043],[0.0287415  0.0662834  0.68212226],[0.03092006 0.06084802 0.7912854 ]
canadaojp_2016_11_02_075959.jpg,[0.96024096 0.28980447 0.10904245],[0.9580756  0.0760665  0.20003137],[0.00874317 0.07760814 0.29829222],[0.04238725 0.08179398 0.40281549],[0.07434944 0.07972733 0.50889894],[0.07365357 0.0875851  0.61397206],[0.07121569 0.08505784 0.72038639],[0.08947368 0.05258788 0.84588821]
canadaojp_2016_11_02_082959.jpg,[0.88317757 0.08864954 0.1109375 ],[0.8575     0.02734108 0.19783638],[0.74875622 0.00743701 0.28491461],[0.0379902  0.01960926 0.38854342],[0.044505   0.02430464 0.49761081],[0.03224974 0.02568588 0.6013869 ],[0.09494949 0.01440796 0.69092006],[0.26375405 0.00997289 0.81003922]
canadaojp_2016_11_02_085959.jpg,[0.89033659 0.10499316 0.10147493],[0.78140097 0.03498099 0.18308388],[0.77160494 0.01705084 0.26804909],[0.03198653 0.00756071 0.36417744],[0.05320513 0.01469591 0.46564022],[0.02210588 0.02364642 0.55571609],[0.27102804 0.00663072 0.65239539],[0.48263889 0.01125968 0.79607843]
canadaojp_2016_11_02_092959.jpg,[0.73489933 0.11654282 0.0903374 ],[0.61698379 0.07437107 0.15785555],[0.57979226 0.0524751  0.23553922],[0.65039063 0.0227192  0.31563025],[0.57672956 0.02026304 0.40703392],[0.59488449 0.01161053 0.50538853],[0.54557292 0.01739524 0.59702502],[0.51527778 0.02723765 0.7100188 ]
canadaojp_2016_11_02_095959.jpg,[0.89300412 0.10931174 0.09080882],[0.68478261 0.02341364 0.17378741],[0.73651961 0.01643306 0.25757859],[0.94444444 0.00786588 0.35004867],[0.02672293 0.01366388 0.45650744],[0.05424322 0.01660275 0.56245098],[0.10057471 0.00975405 0.64327248],[0.27298851 0.00578265 0.78666667]
canadaojp_2016_11_02_102959.jpg,[0.88344595 0.10693642 0.10050835],[0.73971631 0.03005115 0.18145957],[0.63043478 0.011071   0.27156863],[0.66904762 0.00540499 0.36803069],[0.96934866 0.01137106 0.48006275],[0.07027363 0.00972247 0.59069967],[0.37686567 0.00638065 0.69207448],[0.53211009 0.01319133 0.85273478]
