,image,entropy1,entropy2
70,canadaojp_2016_01_02_113000.jpg,0.6606254719227203,0.9899587540542156
71,canadaojp_2016_01_02_115959.jpg,0.7980020272420301,0.9883144156633898
72,canadaojp_2016_01_02_123000.jpg,0.8171530852076558,0.9937608264686792
73,canadaojp_2016_01_02_125959.jpg,0.8143187525107556,0.9978113361898395
74,canadaojp_2016_01_02_133000.jpg,0.8155627937750656,0.9926899149313013
75,canadaojp_2016_01_02_135959.jpg,0.7045743262322648,0.9965382837209592
76,canadaojp_2016_01_02_143000.jpg,0.5512786448473279,0.99554616107592
77,canadaojp_2016_01_02_145959.jpg,0.5057775612734245,0.9962937273889496
78,canadaojp_2016_01_02_152959.jpg,0.4845256101911676,0.9923495342730315
79,canadaojp_2016_01_02_155959.jpg,0.7878940788714284,0.9906914209866837
80,canadaojp_2016_01_02_162959.jpg,0.6253589646849284,0.9698252882807346
81,canadaojp_2016_01_02_165959.jpg,0.6612822826667041,0.7235095295600502
82,canadaojp_2016_01_02_172959.jpg,0.45351888340271673,0.9197635707249339
83,canadaojp_2016_01_02_180000.jpg,0.7761888510045426,0.7442383235808818
84,canadaojp_2016_01_02_182959.jpg,0.978011438693448,0.9939836756812497
85,canadaojp_2016_01_02_190000.jpg,0.9873826183043637,0.9986063674644748
86,canadaojp_2016_01_02_192959.jpg,0.9868364015165366,0.9984319347000818
87,canadaojp_2016_01_02_200000.jpg,0.9884854100242241,0.9903062684862038
88,canadaojp_2016_01_02_202959.jpg,0.9836328436995838,0.9971123866882707
89,canadaojp_2016_01_02_210000.jpg,0.9859502313855035,0.9983532028368316
90,canadaojp_2016_01_02_212959.jpg,0.9763627422625631,0.9929563976110232
91,canadaojp_2016_01_02_215959.jpg,0.9885469244326532,0.9915337623201816
92,canadaojp_2016_01_02_222959.jpg,0.9811811727317503,0.9957424594541762
93,canadaojp_2016_01_02_225959.jpg,0.9834477136062492,0.9966222024900477
94,canadaojp_2016_01_02_232959.jpg,0.9788004389636682,0.9945258706744777
95,canadaojp_2016_01_02_235959.jpg,0.9894397084711766,0.999322856826784
96,canadaojp_2016_01_03_003000.jpg,0.9847282218139166,0.9932115114350047
97,canadaojp_2016_01_03_005959.jpg,0.9867866192621444,0.9985027430017825
98,canadaojp_2016_01_03_013000.jpg,0.9766993193888396,0.9928111609560255
99,canadaojp_2016_01_03_015959.jpg,0.9880205354934097,0.998629899771412
100,canadaojp_2016_01_03_023000.jpg,0.9839587533039449,0.9973702922962164
101,canadaojp_2016_01_03_025959.jpg,0.9759056520828033,0.9926799497010823
102,canadaojp_2016_01_03_033000.jpg,0.9814438980964638,0.9960927038632685
103,canadaojp_2016_01_03_035959.jpg,0.9846946974814403,0.9976431705063664
104,canadaojp_2016_01_03_042959.jpg,0.9873887029055153,0.9986480112352502
105,canadaojp_2016_01_03_045959.jpg,0.9845737022602229,0.9975449173277248
106,canadaojp_2016_01_03_052959.jpg,0.9775251431894662,0.9938382708768294
107,canadaojp_2016_01_03_055959.jpg,0.9794908756658435,0.9950305269458366
108,canadaojp_2016_01_03_062959.jpg,0.9755752185866706,0.9926755185199614
109,canadaojp_2016_01_03_070000.jpg,0.981067789831731,0.9961546924403706
110,canadaojp_2016_01_03_072959.jpg,0.9802446013116148,0.9955763188187923
111,canadaojp_2016_01_03_080000.jpg,0.9106323971205899,0.9997865024047641
112,canadaojp_2016_01_03_082959.jpg,0.776933463945966,0.8672905133895294
113,canadaojp_2016_01_03_090000.jpg,0.63477668010434,0.8695764056049431
114,canadaojp_2016_01_03_092959.jpg,0.6604087549636329,0.8961981416164915
115,canadaojp_2016_01_03_100000.jpg,0.5842477927446619,0.9710656525526673
116,canadaojp_2016_01_03_102959.jpg,0.6640517331403327,0.9846948759357934
117,canadaojp_2016_01_03_105959.jpg,0.694266957550876,0.990366132117064
118,canadaojp_2016_01_03_112959.jpg,0.6754004650554407,0.9925910700155904
119,canadaojp_2016_01_03_115959.jpg,0.7947406433331268,0.9880281445500246
120,canadaojp_2016_01_03_122959.jpg,0.8181448437970249,0.9956585097226125
121,canadaojp_2016_01_03_125959.jpg,0.8249380260802518,0.9998568578097535
122,canadaojp_2016_01_03_133000.jpg,0.8448271845161087,0.9952958779593972
123,canadaojp_2016_01_03_135959.jpg,0.7569764800338316,0.9960991673707094
124,canadaojp_2016_01_03_143000.jpg,0.6322127869305135,0.994436485311048
125,canadaojp_2016_01_03_145959.jpg,0.5228237389692935,0.9958664271368779
126,canadaojp_2016_01_03_153000.jpg,0.47458913707281025,0.9926733024240325
127,canadaojp_2016_01_03_155959.jpg,0.7493298797854333,0.9907625287860524
128,canadaojp_2016_01_03_163000.jpg,0.5545780617117009,0.971727431155107
129,canadaojp_2016_01_03_165959.jpg,0.6678822824367474,0.7057083444107538
130,canadaojp_2016_01_03_172959.jpg,0.4543333579264917,0.8588841813863818
131,canadaojp_2016_01_03_175959.jpg,0.7659109794248709,0.8020352221831668
132,canadaojp_2016_01_03_182959.jpg,0.9702287263811411,0.9887585896779377
133,canadaojp_2016_01_03_185959.jpg,0.984924593517577,0.9977375703450229
134,canadaojp_2016_01_03_192959.jpg,0.9871011260819368,0.9986904256752307
135,canadaojp_2016_01_03_200000.jpg,0.988459826963,0.9904042453463618
136,canadaojp_2016_01_03_202959.jpg,0.9658791934532128,0.9851459877614548
137,canadaojp_2016_01_03_210000.jpg,0.9818264301666709,0.9963110244535148
138,canadaojp_2016_01_03_212959.jpg,0.9756669524298831,0.9927968849795097
139,canadaojp_2016_01_03_220000.jpg,0.9800716987711882,0.9952692267416019
140,canadaojp_2016_01_03_222959.jpg,0.9817223700167146,0.9962748116038149
141,canadaojp_2016_01_03_225959.jpg,0.9818352101949006,0.9963212263810699
142,canadaojp_2016_01_03_232959.jpg,0.9777284228578799,0.9938626260932772
143,canadaojp_2016_01_03_235959.jpg,0.9749229943932785,0.9922563876228683
144,canadaojp_2016_01_04_002959.jpg,0.976396176175594,0.993005200616089
145,canadaojp_2016_01_04_005959.jpg,0.9847750934687463,0.997706731051996
146,canadaojp_2016_01_04_012959.jpg,0.9835981251846475,0.9971958207361933
147,canadaojp_2016_01_04_015959.jpg,0.9862403842634088,0.9984139767409853
148,canadaojp_2016_01_04_023000.jpg,0.9806606807111131,0.9955245569124195
149,canadaojp_2016_01_04_025959.jpg,0.9889910629944766,0.9907849268731603
150,canadaojp_2016_01_04_033000.jpg,0.9894563914633898,0.9917974069491416
151,canadaojp_2016_01_04_035959.jpg,0.9861563378183206,0.9982811220062149
152,canadaojp_2016_01_04_043000.jpg,0.9833736464718624,0.9969923858425644
153,canadaojp_2016_01_04_045959.jpg,0.9792395840592925,0.9946221220477187
154,canadaojp_2016_01_04_052959.jpg,0.9826638065178073,0.9965329569480824
155,canadaojp_2016_01_04_055959.jpg,0.9820816318790127,0.9965920804465842
156,canadaojp_2016_01_04_062959.jpg,0.9893113641282296,0.9993710385632611
157,canadaojp_2016_01_04_065959.jpg,0.9820932545661882,0.9964756267620438
158,canadaojp_2016_01_04_072959.jpg,0.9863950626658701,0.9981545929210649
159,canadaojp_2016_01_04_075959.jpg,0.984177823805819,0.9974433473902347
160,canadaojp_2016_01_04_082959.jpg,0.7630492770244948,0.9604003242829922
161,canadaojp_2016_01_04_090000.jpg,0.7295361671365876,0.9291240708637067
162,canadaojp_2016_01_04_092959.jpg,0.7626749666226749,0.6955927012805567
163,canadaojp_2016_01_04_100000.jpg,0.7499012487675301,0.6908915946365304
164,canadaojp_2016_01_04_102959.jpg,0.6943950949270059,0.6731363535407372
165,canadaojp_2016_01_04_110000.jpg,0.7222480526016479,0.6764562616765156
166,canadaojp_2016_01_04_112959.jpg,0.7118863713760835,0.683616109259369
167,canadaojp_2016_01_04_115959.jpg,0.7101556435946516,0.6837894350214813
168,canadaojp_2016_01_04_122959.jpg,0.48910375813750884,0.9961715121625645
169,canadaojp_2016_01_04_125959.jpg,0.6538568364774858,0.9601105380703177
170,canadaojp_2016_01_04_132959.jpg,0.47015407417937993,0.9970093757448089
171,canadaojp_2016_01_04_135959.jpg,0.7629802003909174,0.997286788772234
172,canadaojp_2016_01_04_142959.jpg,0.8011239743399226,0.9956933765093957
173,canadaojp_2016_01_04_145959.jpg,0.7577822312727208,0.9976582042200689
174,canadaojp_2016_01_04_153000.jpg,0.7458668901396857,0.9978179814599568
175,canadaojp_2016_01_04_155959.jpg,0.7157082773805122,0.99013328153082
176,canadaojp_2016_01_04_163000.jpg,0.48210557599652265,0.9685884119938564
177,canadaojp_2016_01_04_165959.jpg,0.673524503684582,0.6945045009130159
178,canadaojp_2016_01_04_173000.jpg,0.48286407758255157,0.7571483279048344
179,canadaojp_2016_01_04_175959.jpg,0.7582777203452662,0.8194395311020464
180,canadaojp_2016_01_04_182959.jpg,0.9781450265434214,0.9940527309728812
181,canadaojp_2016_01_04_185959.jpg,0.984452225477841,0.9972435288268733
182,canadaojp_2016_01_04_192959.jpg,0.979024529337748,0.9945736269761078
183,canadaojp_2016_01_04_195959.jpg,0.9719407693173022,0.990011921602973
184,canadaojp_2016_01_04_202959.jpg,0.9773176501848682,0.9935785793702796
185,canadaojp_2016_01_04_210000.jpg,0.9890534651619738,0.9908692949416373
186,canadaojp_2016_01_04_212959.jpg,0.9864808937669339,0.9982617830494347
187,canadaojp_2016_01_04_220000.jpg,0.9821135850811451,0.9962913655556775
188,canadaojp_2016_01_04_222959.jpg,0.987220224431346,0.9986039549314579
189,canadaojp_2016_01_04_230000.jpg,0.9848952862699213,0.9976022122451459
190,canadaojp_2016_01_04_232959.jpg,0.9701835680805364,0.9882329803240385
191,canadaojp_2016_01_05_000000.jpg,0.9858562726291529,0.9982167832669473
192,canadaojp_2016_01_05_002959.jpg,0.9826094621827712,0.996704347054485
193,canadaojp_2016_01_05_005959.jpg,0.9816106482510097,0.9960627403537794
194,canadaojp_2016_01_05_012959.jpg,0.9810842218726383,0.996034290865839
195,canadaojp_2016_01_05_015959.jpg,0.9818161840848504,0.996281122229097
196,canadaojp_2016_01_05_022959.jpg,0.9751911040633914,0.9920591657997895
197,canadaojp_2016_01_05_025959.jpg,0.9776845938770712,0.9937516232528448
198,canadaojp_2016_01_05_033000.jpg,0.9860656357150398,0.9982336577788801
199,canadaojp_2016_01_05_035959.jpg,0.9802415477297635,0.9957702600268936
200,canadaojp_2016_01_05_043000.jpg,0.9844603389135504,0.997471370972744
201,canadaojp_2016_01_05_045959.jpg,0.986141028885662,0.9982896823314045
202,canadaojp_2016_01_05_053000.jpg,0.9882012456220142,0.9990964909552535
203,canadaojp_2016_01_05_055959.jpg,0.9789268356833842,0.994522041097336
204,canadaojp_2016_01_05_063000.jpg,0.9880619965746615,0.9990195956691211
205,canadaojp_2016_01_05_065959.jpg,0.9909200006365149,0.9931516579867047
206,canadaojp_2016_01_05_072959.jpg,0.9785178298653598,0.9945650463412328
207,canadaojp_2016_01_05_075959.jpg,0.9564921432421394,0.9983237096892994
208,canadaojp_2016_01_05_082959.jpg,0.7259135297503186,0.896569309241523
209,canadaojp_2016_01_05_085959.jpg,0.6677327524778904,0.722523692969905
210,canadaojp_2016_01_05_092959.jpg,0.6596856984605785,0.8480416307838264
211,canadaojp_2016_01_05_100000.jpg,0.5185461797017146,0.9727248434696836
212,canadaojp_2016_01_05_102959.jpg,0.6151136065191838,0.9844643348929374
213,canadaojp_2016_01_05_110000.jpg,0.6253744125991323,0.9933684250487131
214,canadaojp_2016_01_05_112959.jpg,0.6083826329772803,0.99223244184984
215,canadaojp_2016_01_05_120000.jpg,0.7340378192257542,0.9911102889968209
216,canadaojp_2016_01_05_122959.jpg,0.8142688905866862,0.9962550563293
217,canadaojp_2016_01_05_130000.jpg,0.7916245857100119,0.9993015166738006
218,canadaojp_2016_01_05_132959.jpg,0.7357084886169282,0.9941560580610097
219,canadaojp_2016_01_05_135959.jpg,0.7315723765928017,0.9977400284556015
220,canadaojp_2016_01_05_142959.jpg,0.7813317788081402,0.9960716604118565
221,canadaojp_2016_01_05_145959.jpg,0.660148572809835,0.9967678632609677
222,canadaojp_2016_01_05_152959.jpg,0.779891651346164,0.996948986119361
223,canadaojp_2016_01_05_155959.jpg,0.5583028124204567,0.9965716722978084
224,canadaojp_2016_01_05_163000.jpg,0.6642095310305166,0.6883233201274856
225,canadaojp_2016_01_05_165959.jpg,0.6799934035027093,0.6928958494075687
226,canadaojp_2016_01_05_173000.jpg,0.5844972114817346,0.6974730042767396
227,canadaojp_2016_01_05_175959.jpg,0.9018500386791759,0.9511043322706589
228,canadaojp_2016_01_05_183000.jpg,0.9847188387455602,0.9976644540476097
229,canadaojp_2016_01_05_185959.jpg,0.9743283384035937,0.9913118599050257
230,canadaojp_2016_01_05_193000.jpg,0.9858756050365919,0.9980851204005474
231,canadaojp_2016_01_05_195959.jpg,0.9814690331256479,0.996034290865839
232,canadaojp_2016_01_05_202959.jpg,0.9769806764341711,0.9934681753358299
233,canadaojp_2016_01_05_205959.jpg,0.983500715387612,0.996892316900534
234,canadaojp_2016_01_05_212959.jpg,0.9707250265045542,0.9891198564558934
235,canadaojp_2016_01_05_215959.jpg,0.9860835443072691,0.9979982070103799
236,canadaojp_2016_01_05_222959.jpg,0.9817868934507281,0.9960765216227186
237,canadaojp_2016_01_05_230000.jpg,0.9835438900026674,0.9968793318276008
238,canadaojp_2016_01_05_232959.jpg,0.9866316916125719,0.9985027430017825
239,canadaojp_2016_01_06_000000.jpg,0.9847255412344402,0.9977473947582762
240,canadaojp_2016_01_06_002959.jpg,0.9817120942703332,0.9964664101983394
241,canadaojp_2016_01_06_010000.jpg,0.9828931000082937,0.9967472515729319
242,canadaojp_2016_01_06_012959.jpg,0.9774925313824986,0.9936458124396484
243,canadaojp_2016_01_06_020000.jpg,0.983854161217466,0.9971608037311132
244,canadaojp_2016_01_06_022959.jpg,0.9824861544859034,0.9969346888829647
245,canadaojp_2016_01_06_025959.jpg,0.9896169754997931,0.9994411979482223
246,canadaojp_2016_01_06_032959.jpg,0.9815811904759949,0.9959499722576314
247,canadaojp_2016_01_06_035959.jpg,0.9901171253399301,0.9924735972554306
248,canadaojp_2016_01_06_042959.jpg,0.9802858012491455,0.9952745630276092
249,canadaojp_2016_01_06_045959.jpg,0.9902287217060957,0.9924904359447744
250,canadaojp_2016_01_06_053000.jpg,0.984449520523575,0.9974263278462299
251,canadaojp_2016_01_06_055959.jpg,0.9879373958954571,0.9989487926151597
252,canadaojp_2016_01_06_063000.jpg,0.9893527427395521,0.9993925539162378
253,canadaojp_2016_01_06_065959.jpg,0.9868811244730968,0.998558701136434
254,canadaojp_2016_01_06_073000.jpg,0.9891156886143029,0.9911200566008838
255,canadaojp_2016_01_06_075959.jpg,0.9860605168386269,0.9983258250336882
256,canadaojp_2016_01_06_082959.jpg,0.975322899782455,0.9950705682412515
257,canadaojp_2016_01_06_085959.jpg,0.7874358105734315,0.9057314260464179
258,canadaojp_2016_01_06_092959.jpg,0.8075478539222776,0.9205745541935507
259,canadaojp_2016_01_06_095959.jpg,0.7988439396048455,0.9216899696908909
260,canadaojp_2016_01_06_102959.jpg,0.7940370342700136,0.9240823661139685
261,canadaojp_2016_01_06_105959.jpg,0.809997294637316,0.9238152251519129
262,canadaojp_2016_01_06_112959.jpg,0.7951051174324335,0.9131455421227184
263,canadaojp_2016_01_06_120000.jpg,0.7622310913824353,0.9066356536208156
264,canadaojp_2016_01_06_122959.jpg,0.7317462866130185,0.8970731187339368
265,canadaojp_2016_01_06_130000.jpg,0.7326457729547831,0.9087247094299352
266,canadaojp_2016_01_06_132959.jpg,0.7004585706912475,0.924075053786541
267,canadaojp_2016_01_06_140000.jpg,0.7740356448768648,0.9237822556426079
268,canadaojp_2016_01_06_142959.jpg,0.7210342932676661,0.9330633370836621
269,canadaojp_2016_01_06_145959.jpg,0.7677806316558321,0.951724009484164
270,canadaojp_2016_01_06_152959.jpg,0.7706472769595081,0.9503693715965955
271,canadaojp_2016_01_06_155959.jpg,0.8035485962100761,0.9666615871398223
272,canadaojp_2016_01_06_162959.jpg,0.8372850987626546,0.9587038954452288
273,canadaojp_2016_01_06_165959.jpg,0.8268360582739063,0.9733519904587458
274,canadaojp_2016_01_06_172959.jpg,0.7993241100902535,0.9653654914013732
275,canadaojp_2016_01_06_175959.jpg,0.9987057048372797,0.9962960884679805
276,canadaojp_2016_01_06_183000.jpg,0.9900416531490612,0.9923450036801668
277,canadaojp_2016_01_06_185959.jpg,0.9887855879975699,0.9908234372165425
278,canadaojp_2016_01_06_193000.jpg,0.9828192113933927,0.996696921246903
279,canadaojp_2016_01_06_195959.jpg,0.9789615275399988,0.9943823113343069
280,canadaojp_2016_01_06_203000.jpg,0.9864771128820093,0.9983358546599448
281,canadaojp_2016_01_06_205959.jpg,0.9728707638117493,0.9907488275958685
282,canadaojp_2016_01_06_212959.jpg,0.9870666435087951,0.9986169577997448
283,canadaojp_2016_01_06_215959.jpg,0.9863710314363988,0.9985286261494434
284,canadaojp_2016_01_06_222959.jpg,0.9904890955281269,0.9928692157299965
285,canadaojp_2016_01_06_225959.jpg,0.9867616925748941,0.9985216798329162
286,canadaojp_2016_01_06_232959.jpg,0.9815694006792994,0.9962328682354413
287,canadaojp_2016_01_06_235959.jpg,0.9858227314918742,0.998362627122272
288,canadaojp_2016_01_07_002959.jpg,0.991781113941097,0.9937894151319425
289,canadaojp_2016_01_07_010000.jpg,0.9816797800254571,0.9959227694155184
290,canadaojp_2016_01_07_012959.jpg,0.985330562435081,0.9979528567846827
291,canadaojp_2016_01_07_020000.jpg,0.9904394206485204,0.9923223304915898
292,canadaojp_2016_01_07_022959.jpg,0.9800225964214823,0.9952282148406117
293,canadaojp_2016_01_07_030000.jpg,0.9701025720536507,0.9884806060746929
294,canadaojp_2016_01_07_032959.jpg,0.9824200181836046,0.9966879992217961
295,canadaojp_2016_01_07_035959.jpg,0.987044451613405,0.9985806883557238
296,canadaojp_2016_01_07_042959.jpg,0.9805245074076231,0.9954314986114351
297,canadaojp_2016_01_07_045959.jpg,0.982117940098767,0.9964571815696759
298,canadaojp_2016_01_07_052959.jpg,0.9752750153904225,0.9924881918814538
299,canadaojp_2016_01_07_055959.jpg,0.9908311009605101,0.9929997864791227
300,canadaojp_2016_01_07_062959.jpg,0.9832081414352981,0.996943985896291
301,canadaojp_2016_01_07_065959.jpg,0.9791690696584108,0.9950177524495626
302,canadaojp_2016_01_07_073000.jpg,0.9868102776564301,0.9986020234013971
303,canadaojp_2016_01_07_075959.jpg,0.9836494953708161,0.997184172590848
304,canadaojp_2016_01_07_083000.jpg,0.9890557309640813,0.9997785036663592
305,canadaojp_2016_01_07_085959.jpg,0.8129747758813399,0.9891940913526243
306,canadaojp_2016_01_07_093000.jpg,0.479626631735986,0.9982746877220032
307,canadaojp_2016_01_07_095959.jpg,0.48241105778920734,0.9986294215250631
308,canadaojp_2016_01_07_102959.jpg,0.47614346551525755,0.9997658346425
309,canadaojp_2016_01_07_105959.jpg,0.7543730359759913,0.8217216651411763
310,canadaojp_2016_01_07_112959.jpg,0.9088411299589827,0.8024685231259026
311,canadaojp_2016_01_07_115959.jpg,0.9429961876180377,0.8195158705983632
312,canadaojp_2016_01_07_122959.jpg,0.917413755551155,0.9917103844889904
313,canadaojp_2016_01_07_130000.jpg,0.9247137748567171,0.9969282441998739
314,canadaojp_2016_01_07_132959.jpg,0.9729943912261847,0.9966842781516015
315,canadaojp_2016_01_07_140000.jpg,0.9220963472109117,0.999132999886317
316,canadaojp_2016_01_07_142959.jpg,0.9555501089307757,0.9976381485616355
317,canadaojp_2016_01_07_150000.jpg,0.9302987267849189,0.9971697503087331
318,canadaojp_2016_01_07_152959.jpg,0.9384695909051555,0.9930775469929352
319,canadaojp_2016_01_07_160000.jpg,0.9335913013746455,0.9935547040774386
320,canadaojp_2016_01_07_162959.jpg,0.9083523750878271,0.9951933047692698
321,canadaojp_2016_01_07_165959.jpg,0.8936249550186315,0.9935598981440598
322,canadaojp_2016_01_07_172959.jpg,0.8772940824065003,0.9761175234432385
323,canadaojp_2016_01_07_175959.jpg,0.9885353306520162,0.9825743893307722
324,canadaojp_2016_01_07_182959.jpg,0.9811096026257113,0.9960408026599532
325,canadaojp_2016_01_07_185959.jpg,0.983538322299732,0.9968314877726302
326,canadaojp_2016_01_07_193000.jpg,0.9872875068300628,0.998680589488571
327,canadaojp_2016_01_07_195959.jpg,0.9901483077063955,0.9924646088699685
328,canadaojp_2016_01_07_203000.jpg,0.9843302670520124,0.9974479199111348
329,canadaojp_2016_01_07_205959.jpg,0.9912317711711193,0.993375800985775
330,canadaojp_2016_01_07_213000.jpg,0.9850521431347075,0.9977449406622236
331,canadaojp_2016_01_07_215959.jpg,0.9849778057391265,0.9977736917782195
332,canadaojp_2016_01_07_223000.jpg,0.9883770682291382,0.9990488991989097
333,canadaojp_2016_01_07_225959.jpg,0.9852977124652973,0.9979429052459418
334,canadaojp_2016_01_07_232959.jpg,0.9802125267687254,0.9953056311482491
335,canadaojp_2016_01_07_235959.jpg,0.9879254951420817,0.9989154448015021
336,canadaojp_2016_01_08_002959.jpg,0.9851619790621324,0.9977197090229639
337,canadaojp_2016_01_08_005959.jpg,0.988169456223403,0.9990260564303839
338,canadaojp_2016_01_08_012959.jpg,0.9774305027743337,0.9939101814248802
339,canadaojp_2016_01_08_020000.jpg,0.9892564409906315,0.9992833073059684
340,canadaojp_2016_01_08_022959.jpg,0.9886717605623825,0.9992233179375397
341,canadaojp_2016_01_08_030000.jpg,0.9848686183589903,0.9977227935795174
342,canadaojp_2016_01_08_032959.jpg,0.9904298935786541,0.9926455727974987
343,canadaojp_2016_01_08_040000.jpg,0.9870493848045812,0.9985518261659317
344,canadaojp_2016_01_08_042959.jpg,0.9815517088197481,0.9961072392105637
345,canadaojp_2016_01_08_050000.jpg,0.9842459710188138,0.9975634530170471
346,canadaojp_2016_01_08_052959.jpg,0.9824918995058467,0.996549684411255
347,canadaojp_2016_01_08_055959.jpg,0.9784811743734592,0.9944239326940536
348,canadaojp_2016_01_08_062959.jpg,0.989493047282207,0.9916015503635145
349,canadaojp_2016_01_08_065959.jpg,0.9901257323272522,0.9921248004561736
350,canadaojp_2016_01_08_072959.jpg,0.9922107775191713,0.9939323775474318
