canadaojp_2016_01_01_092959.jpg,[0.12014904 0.20667209 0.1925093 ],[0.28589078 0.0461165  0.33888841],[0.11491587 0.07559507 0.54166806],[0.09698936 0.17024215 0.78583315]
canadaojp_2016_01_01_095959.jpg,[0.07317184 0.50652639 0.23145247],[0.09012685 0.19552121 0.37516564],[0.08050883 0.28154597 0.63553732],[0.21413874 0.03290295 0.8191325 ]
canadaojp_2016_01_01_103000.jpg,[0.06563136 0.53397154 0.22126807],[0.07956245 0.23579951 0.37140494],[0.07430015 0.26107122 0.59777605],[0.3767211  0.02326621 0.80858408]
canadaojp_2016_01_01_105959.jpg,[0.06225224 0.53734955 0.20455613],[0.07278156 0.21712352 0.34813796],[0.07487874 0.24447918 0.55695873],[0.37511231 0.02209912 0.77758221]
canadaojp_2016_01_01_113000.jpg,[0.0619553  0.3809255  0.22205005],[0.07183222 0.26895808 0.44184898],[0.1290997  0.04292156 0.58708945],[0.37317708 0.02215913 0.87125189]
canadaojp_2016_01_01_115959.jpg,[0.06168262 0.38013799 0.22272823],[0.06751781 0.29358996 0.45274097],[0.17035789 0.03911782 0.56890603],[0.3813253  0.02225201 0.81263617]
canadaojp_2016_01_01_123000.jpg,[0.05919106 0.39563953 0.20195814],[0.06827599 0.25331047 0.42077308],[0.28683419 0.02491572 0.57207145],[0.27428425 0.01821229 0.83072282]
canadaojp_2016_01_01_125959.jpg,[0.05649413 0.4453195  0.18503643],[0.07065658 0.2723016  0.40238926],[0.31649952 0.02233529 0.5398808 ],[0.37259259 0.017362   0.78996241]
canadaojp_2016_01_01_132959.jpg,[0.05591533 0.38317213 0.19805426],[0.06822716 0.23841459 0.40483296],[0.39843234 0.03140596 0.55927134],[0.27796515 0.01862847 0.80022624]
canadaojp_2016_01_01_135959.jpg,[0.06208704 0.38173564 0.18998869],[0.06802993 0.26029327 0.37746155],[0.38104136 0.02384007 0.5154429 ],[0.14290495 0.02737016 0.77557545]
canadaojp_2016_01_01_142959.jpg,[0.05851918 0.37933105 0.19011665],[0.0694133  0.26584564 0.35528322],[0.35076499 0.02465997 0.48473646],[0.46147404 0.02511569 0.73980703]
canadaojp_2016_01_01_145959.jpg,[0.05726811 0.40592313 0.20523537],[0.06930289 0.28325561 0.40248031],[0.39116466 0.03032961 0.5260669 ],[0.37080537 0.0149666  0.78871064]
canadaojp_2016_01_01_152959.jpg,[0.05924241 0.46290476 0.19222526],[0.06971322 0.2307431  0.32061936],[0.0692418  0.26557578 0.49974576],[0.44818529 0.03429217 0.65160464]
canadaojp_2016_01_01_155959.jpg,[0.05954995 0.48994836 0.18462586],[0.07462523 0.17508781 0.30669201],[0.07437966 0.23402715 0.51339019],[0.4945011  0.04477211 0.68229797]
canadaojp_2016_01_01_162959.jpg,[0.07810655 0.41801639 0.24831506],[0.16372843 0.04427321 0.385858  ],[0.07324625 0.42045299 0.72304846],[0.552536   0.16574597 0.74125522]
canadaojp_2016_01_01_170000.jpg,[0.05087496 0.50584752 0.25729261],[0.06404206 0.17147181 0.36297082],[0.06402899 0.16218732 0.50562642],[0.06722712 0.39231088 0.86666667]
canadaojp_2016_01_01_172959.jpg,[0.04535422 0.13267055 0.2760595 ],[0.03905646 0.086305   0.3523356 ],[0.02586438 0.0748881  0.44202821],[0.04413316 0.28121974 0.65712074]
canadaojp_2016_01_01_180000.jpg,[0.         0.         0.13106955],[0.         0.         0.18027496],[0.         0.         0.23762612],[0.         0.         0.32612271]
canadaojp_2016_01_01_182959.jpg,[0.         0.         0.07343595],[0.         0.         0.09819581],[0.        0.        0.1244675],[0.         0.         0.15352251]
canadaojp_2016_01_01_190000.jpg,[0.         0.         0.07321908],[0.         0.         0.09523354],[0.         0.         0.12080344],[0.         0.         0.14914312]
canadaojp_2016_01_01_192959.jpg,[0.         0.         0.07535106],[0.         0.         0.10148713],[0.         0.         0.12900249],[0.         0.         0.15585655]
canadaojp_2016_01_01_195959.jpg,[0.         0.         0.07527181],[0.         0.         0.09933567],[0.         0.         0.12497475],[0.         0.         0.15216181]
canadaojp_2016_01_01_202959.jpg,[0.         0.         0.07463724],[0.         0.         0.09982967],[0.         0.         0.12481593],[0.        0.        0.1522957]
canadaojp_2016_01_01_205959.jpg,[0.         0.         0.07328294],[0.         0.         0.09784381],[0.         0.         0.12501233],[0.         0.         0.15220858]
canadaojp_2016_01_01_212959.jpg,[0.         0.         0.07488502],[0.         0.         0.10022376],[0.         0.         0.12344007],[0.         0.         0.14995778]
canadaojp_2016_01_01_215959.jpg,[0.         0.         0.07806065],[0.         0.         0.10317038],[0.         0.         0.12739318],[0.         0.         0.15277296]
canadaojp_2016_01_01_222959.jpg,[0.         0.         0.07331598],[0.         0.         0.09557205],[0.         0.         0.12116527],[0.         0.         0.14910896]
canadaojp_2016_01_01_225959.jpg,[0.         0.         0.07539345],[0.         0.         0.09987551],[0.         0.         0.12497805],[0.         0.         0.15210561]
canadaojp_2016_01_01_233000.jpg,[0.         0.         0.07509896],[0.       0.       0.099696],[0.         0.         0.12525861],[0.         0.         0.15227788]
canadaojp_2016_01_01_235959.jpg,[0.         0.         0.07306053],[0.         0.         0.09576683],[0.         0.         0.12138741],[0.         0.         0.14895943]
canadaojp_2016_01_02_003000.jpg,[0.         0.         0.07479815],[0.         0.         0.09979381],[0.         0.         0.12337924],[0.         0.         0.14838676]
canadaojp_2016_01_02_005959.jpg,[0.         0.         0.07573416],[0.         0.         0.10164734],[0.         0.         0.12967804],[0.         0.         0.15490196]
canadaojp_2016_01_02_013000.jpg,[0.         0.         0.07334706],[0.         0.         0.09693627],[0.         0.         0.12599066],[0.         0.         0.15160828]
canadaojp_2016_01_02_015959.jpg,[0.         0.         0.07546522],[0.         0.         0.10021176],[0.         0.         0.12497934],[0.         0.         0.15179832]
canadaojp_2016_01_02_022959.jpg,[0.         0.         0.07529286],[0.         0.         0.10186876],[0.         0.         0.12733932],[0.         0.         0.15211775]
canadaojp_2016_01_02_025959.jpg,[0.         0.         0.07550826],[0.         0.         0.10014124],[0.         0.         0.12482527],[0.         0.         0.15325528]
canadaojp_2016_01_02_032959.jpg,[0.         0.         0.07587823],[0.        0.        0.1021764],[0.         0.         0.12848358],[0.         0.         0.15611066]
canadaojp_2016_01_02_035959.jpg,[0.        0.        0.0731561],[0.         0.         0.09563399],[0.         0.         0.12121486],[0.         0.         0.15070028]
canadaojp_2016_01_02_042959.jpg,[0.         0.         0.07540864],[0.         0.         0.10160939],[0.         0.         0.12933944],[0.         0.         0.15644373]
canadaojp_2016_01_02_045959.jpg,[0.         0.         0.07524912],[0.         0.         0.09984376],[0.         0.         0.12529644],[0.         0.         0.15299251]
canadaojp_2016_01_02_052959.jpg,[0.         0.         0.07544451],[0.         0.         0.10184894],[0.         0.         0.12921105],[0.         0.         0.15833465]
canadaojp_2016_01_02_060000.jpg,[0.         0.         0.07640273],[0.         0.         0.10199506],[0.         0.         0.12911726],[0.         0.         0.15710456]
canadaojp_2016_01_02_062959.jpg,[0.         0.         0.07585379],[0.         0.         0.10154648],[0.         0.         0.12945754],[0.        0.        0.1557322]
canadaojp_2016_01_02_070000.jpg,[0.         0.         0.07561968],[0.         0.         0.10174024],[0.         0.         0.12959472],[0.         0.         0.15690693]
canadaojp_2016_01_02_072959.jpg,[0.         0.         0.07560812],[0.         0.         0.09938398],[0.         0.         0.12533671],[0.        0.        0.1529588]
canadaojp_2016_01_02_080000.jpg,[0.         0.         0.08412734],[0.         0.         0.11631259],[0.         0.         0.14780785],[0.         0.         0.18341566]
canadaojp_2016_01_02_082959.jpg,[0.         0.         0.26168904],[0.         0.         0.36318186],[0.         0.         0.48673169],[0.         0.         0.63933747]
canadaojp_2016_01_02_085959.jpg,[0.05212916 0.35827509 0.24739727],[0.07116489 0.09869779 0.34803335],[0.0650175  0.16686725 0.51735212],[0.06107075 0.30618102 0.84593838]
canadaojp_2016_01_02_092959.jpg,[0.09509234 0.38783148 0.18047204],[0.24440753 0.07906488 0.30803463],[0.26824324 0.03076667 0.46349665],[0.08797749 0.21954245 0.78556478]
canadaojp_2016_01_02_095959.jpg,[0.07341932 0.54644933 0.24721381],[0.09055844 0.17952556 0.40494217],[0.07519617 0.48144698 0.74509804],[0.52812315 0.10797556 0.74548611]
canadaojp_2016_01_02_102959.jpg,[0.07021101 0.51627829 0.2353089 ],[0.08978553 0.16228812 0.37137328],[0.07762132 0.32634552 0.62395952],[0.47842531 0.04852717 0.77571345]
canadaojp_2016_01_02_105959.jpg,[0.05911995 0.54303487 0.21287242],[0.08104479 0.21054255 0.35634079],[0.07283734 0.28023019 0.57791173],[0.47673646 0.04207215 0.75700564]
canadaojp_2016_01_02_113000.jpg,[0.06504939 0.35702431 0.23251574],[0.07446161 0.25727279 0.44701292],[0.14341532 0.04595306 0.57229634],[0.47458243 0.04486255 0.79845869]
canadaojp_2016_01_02_115959.jpg,[0.06554389 0.42042646 0.20777594],[0.07314448 0.27611784 0.43186436],[0.108659   0.07323356 0.58089091],[0.47454407 0.03590723 0.8166221 ]
canadaojp_2016_01_02_123000.jpg,[0.06273151 0.38837268 0.21306288],[0.06997223 0.27848878 0.42324432],[0.2099264  0.03245823 0.55534848],[0.4085688  0.02889287 0.78151261]
canadaojp_2016_01_02_125959.jpg,[0.06239984 0.40771822 0.19881866],[0.0719304  0.28318721 0.40708148],[0.39381368 0.03557005 0.5304004 ],[0.47407753 0.042856   0.76231022]
canadaojp_2016_01_02_133000.jpg,[0.06334989 0.38788915 0.19956126],[0.07094185 0.2631563  0.4000912 ],[0.31758925 0.02507355 0.55781368],[0.43709732 0.0290992  0.80287582]
canadaojp_2016_01_02_135959.jpg,[0.06181316 0.43086948 0.19254534],[0.07418728 0.2887284  0.38503071],[0.20726496 0.03717145 0.51804586],[0.44998711 0.03236789 0.74244029]
canadaojp_2016_01_02_143000.jpg,[0.06362727 0.440225   0.19826173],[0.0709482  0.33560073 0.39460092],[0.24685021 0.03877329 0.50641378],[0.3777501  0.02331591 0.72612271]
canadaojp_2016_01_02_145959.jpg,[0.06489005 0.4513027  0.20148286],[0.07463411 0.35985975 0.40119352],[0.41265893 0.0421612  0.51812707],[0.47299383 0.03519291 0.73381157]
canadaojp_2016_01_02_152959.jpg,[0.06347949 0.46517828 0.20915788],[0.07176358 0.42423091 0.41487831],[0.31895206 0.03086993 0.48947847],[0.45223881 0.03620447 0.72572549]
canadaojp_2016_01_02_155959.jpg,[0.0713641  0.52454494 0.26397328],[0.25149014 0.0385288  0.43784662],[0.07641939 0.64507497 0.71434395],[0.50702855 0.07968292 0.74858101]
canadaojp_2016_01_02_162959.jpg,[0.07539612 0.69919383 0.30882257],[0.10696701 0.1367732  0.44115865],[0.50846422 0.07948398 0.74201019],[0.08589087 0.8108585  0.76476211]
canadaojp_2016_01_02_165959.jpg,[0.0424494  0.30379579 0.19875143],[0.34415911 0.02152846 0.31200061],[0.08961908 0.05531778 0.46199222],[0.06443493 0.25710962 0.81255668]
canadaojp_2016_01_02_172959.jpg,[0.0482515  0.15619683 0.27670924],[0.04649877 0.10862834 0.35100339],[0.04129794 0.09182131 0.44059781],[0.04465043 0.30356832 0.65893839]
canadaojp_2016_01_02_180000.jpg,[0.         0.         0.12321174],[0.         0.         0.17023594],[0.         0.         0.22805023],[0.         0.         0.33351573]
canadaojp_2016_01_02_182959.jpg,[0.         0.         0.07324339],[0.        0.        0.0973274],[0.         0.         0.12497461],[0.         0.         0.15282068]
canadaojp_2016_01_02_190000.jpg,[0.         0.         0.07493343],[0.         0.         0.10171525],[0.         0.         0.12712635],[0.         0.         0.15174164]
canadaojp_2016_01_02_192959.jpg,[0.         0.         0.07342425],[0.         0.         0.09539138],[0.         0.         0.12076261],[0.         0.         0.14937524]
canadaojp_2016_01_02_200000.jpg,[0.        0.        0.0754677],[0.         0.         0.09989169],[0.         0.         0.12468957],[0.         0.         0.15164566]
canadaojp_2016_01_02_202959.jpg,[0.         0.         0.07537243],[0.         0.         0.09893193],[0.         0.         0.12309368],[0.        0.        0.1490008]
canadaojp_2016_01_02_210000.jpg,[0.         0.         0.07311174],[0.         0.         0.09754036],[0.         0.         0.12546825],[0.         0.         0.15123058]
canadaojp_2016_01_02_212959.jpg,[0.         0.         0.07387387],[0.         0.         0.09565881],[0.         0.         0.12118622],[0.         0.         0.14759262]
canadaojp_2016_01_02_215959.jpg,[0.        0.        0.0752666],[0.         0.         0.09993268],[0.         0.         0.12498278],[0.         0.         0.15286617]
canadaojp_2016_01_02_222959.jpg,[0.         0.         0.07539002],[0.         0.         0.10203673],[0.         0.         0.12964749],[0.         0.         0.15612231]
canadaojp_2016_01_02_225959.jpg,[0.         0.         0.07534972],[0.         0.         0.09997702],[0.         0.         0.12382623],[0.         0.         0.14873734]
canadaojp_2016_01_02_232959.jpg,[0.         0.         0.07583567],[0.        0.        0.0995995],[0.         0.         0.12297038],[0.         0.         0.15036024]
canadaojp_2016_01_02_235959.jpg,[0.         0.         0.07322052],[0.         0.         0.09605615],[0.        0.        0.1214426],[0.         0.         0.14970044]
canadaojp_2016_01_03_003000.jpg,[0.         0.         0.07368666],[0.         0.         0.09578395],[0.         0.         0.12106335],[0.         0.         0.14906531]
canadaojp_2016_01_03_005959.jpg,[0.         0.         0.07308647],[0.         0.         0.09558328],[0.         0.         0.12111535],[0.         0.         0.14892278]
canadaojp_2016_01_03_013000.jpg,[0.         0.         0.07132109],[0.         0.         0.09129949],[0.         0.         0.11705138],[0.         0.         0.14530444]
canadaojp_2016_01_03_015959.jpg,[0.         0.         0.07513525],[0.         0.         0.10014524],[0.        0.        0.1238968],[0.        0.        0.1487055]
canadaojp_2016_01_03_023000.jpg,[0.         0.         0.07516731],[0.         0.         0.10027791],[0.         0.         0.12520031],[0.         0.         0.15203351]
canadaojp_2016_01_03_025959.jpg,[0.         0.         0.07504662],[0.        0.        0.0997107],[0.         0.         0.12317291],[0.         0.         0.14826227]
canadaojp_2016_01_03_033000.jpg,[0.         0.         0.07522404],[0.         0.         0.10206934],[0.         0.         0.12718053],[0.         0.         0.15237797]
canadaojp_2016_01_03_035959.jpg,[0.         0.         0.07509679],[0.         0.         0.10116033],[0.         0.         0.12925707],[0.         0.         0.15584759]
canadaojp_2016_01_03_042959.jpg,[0.         0.         0.07304653],[0.         0.         0.09595142],[0.         0.         0.12095059],[0.        0.        0.1495042]
canadaojp_2016_01_03_045959.jpg,[0.         0.         0.07377018],[0.       0.       0.097554],[0.         0.         0.12573859],[0.         0.         0.15299278]
canadaojp_2016_01_03_052959.jpg,[0.         0.         0.07361301],[0.         0.         0.09707341],[0.         0.         0.12526381],[0.         0.         0.15249398]
canadaojp_2016_01_03_055959.jpg,[0.         0.         0.07529971],[0.         0.         0.09992187],[0.         0.         0.12528909],[0.         0.         0.15169827]
canadaojp_2016_01_03_062959.jpg,[0.         0.         0.07340336],[0.         0.         0.09586591],[0.         0.         0.12113627],[0.         0.         0.14942622]
canadaojp_2016_01_03_070000.jpg,[0.         0.         0.07520766],[0.        0.        0.0996267],[0.         0.         0.12549798],[0.         0.         0.15260535]
canadaojp_2016_01_03_072959.jpg,[0.         0.         0.07582531],[0.         0.         0.09939848],[0.         0.         0.12567189],[0.         0.         0.15311994]
canadaojp_2016_01_03_080000.jpg,[0.         0.         0.08650843],[0.         0.         0.11802155],[0.         0.         0.14629911],[0.         0.         0.18131072]
canadaojp_2016_01_03_082959.jpg,[0.         0.         0.26922576],[0.         0.         0.36537815],[0.         0.         0.47891652],[0.         0.         0.63180828]
canadaojp_2016_01_03_090000.jpg,[0.04756408 0.32700893 0.23750828],[0.0585083  0.11893041 0.35100293],[0.05993845 0.12946396 0.49896087],[0.06319248 0.26603895 0.78240896]
canadaojp_2016_01_03_092959.jpg,[0.10218645 0.25658039 0.1746441 ],[0.22903092 0.05843744 0.30942242],[0.31882868 0.02305159 0.47092692],[0.09717678 0.1278029  0.72354062]
canadaojp_2016_01_03_100000.jpg,[0.07070669 0.59860598 0.24024824],[0.08109611 0.30718892 0.40047362],[0.07918336 0.34489905 0.65066264],[0.51153846 0.07693647 0.80462185]
canadaojp_2016_01_03_102959.jpg,[0.06404499 0.6068471  0.23087777],[0.07625782 0.29621616 0.36958705],[0.07552513 0.28839052 0.59915288],[0.48602628 0.04425605 0.76725113]
canadaojp_2016_01_03_105959.jpg,[0.05990693 0.58141295 0.20179767],[0.07217043 0.25814614 0.33386216],[0.0737974  0.26122677 0.55159057],[0.39193742 0.02503977 0.74284179]
canadaojp_2016_01_03_112959.jpg,[0.06097442 0.40205407 0.2238518 ],[0.07124892 0.27024171 0.42360507],[0.09108225 0.08855732 0.58386606],[0.47344802 0.03261612 0.81188354]
canadaojp_2016_01_03_115959.jpg,[0.06074346 0.44154763 0.21764461],[0.07027473 0.30805274 0.4335932 ],[0.09117083 0.0988683  0.58137506],[0.45674083 0.03808303 0.79521465]
canadaojp_2016_01_03_122959.jpg,[0.05906126 0.46631725 0.19496836],[0.06938624 0.30358096 0.41338787],[0.13338097 0.04910526 0.54519369],[0.39123548 0.02095967 0.77036658]
canadaojp_2016_01_03_125959.jpg,[0.05451549 0.49860312 0.18908673],[0.06757374 0.29708487 0.40202567],[0.17563975 0.03227    0.53932847],[0.39509202 0.01867424 0.77094153]
canadaojp_2016_01_03_133000.jpg,[0.05615464 0.44593938 0.20469122],[0.0694635  0.30655969 0.41430439],[0.22121838 0.03351733 0.5383168 ],[0.41777042 0.0229716  0.77333333]
canadaojp_2016_01_03_135959.jpg,[0.05950811 0.44864558 0.20423872],[0.07070103 0.30004038 0.41356467],[0.22381685 0.03109213 0.54561976],[0.42016807 0.0258368  0.79685698]
canadaojp_2016_01_03_143000.jpg,[0.06240967 0.40839609 0.21952912],[0.06914971 0.33880202 0.43103459],[0.24157407 0.03165503 0.52716822],[0.42284282 0.02916484 0.75869281]
canadaojp_2016_01_03_145959.jpg,[0.05876117 0.4562249  0.20397971],[0.06943484 0.39555204 0.41340117],[0.26364143 0.03262666 0.51275674],[0.41141975 0.03210464 0.74113241]
canadaojp_2016_01_03_153000.jpg,[0.06104522 0.50148163 0.20394362],[0.07206172 0.43478047 0.4024584 ],[0.37022501 0.02900795 0.47577727],[0.45932697 0.04622621 0.6929972 ]
canadaojp_2016_01_03_155959.jpg,[0.07069549 0.53947633 0.26194701],[0.30445279 0.03417237 0.44287744],[0.0766905  0.67686371 0.64773543],[0.49354651 0.07995127 0.7409249 ]
canadaojp_2016_01_03_163000.jpg,[0.07704693 0.67573928 0.2898023 ],[0.11202673 0.1223411  0.41838425],[0.45389008 0.05308507 0.72782328],[0.08352783 0.71744901 0.7834066 ]
canadaojp_2016_01_03_165959.jpg,[0.04281099 0.25748752 0.20413772],[0.40444444 0.02231885 0.31417738],[0.08692922 0.05577841 0.46978059],[0.06162411 0.25099986 0.81384314]
canadaojp_2016_01_03_172959.jpg,[0.05194257 0.12919276 0.27860161],[0.05386454 0.0978466  0.35471667],[0.05078887 0.12578883 0.4544257 ],[0.05053112 0.30162455 0.67105761]
canadaojp_2016_01_03_175959.jpg,[0.         0.         0.11185205],[0.         0.         0.15630324],[0.         0.         0.20089473],[0.         0.         0.27586632]
canadaojp_2016_01_03_182959.jpg,[0.         0.         0.07353995],[0.        0.        0.0976236],[0.         0.         0.12540798],[0.         0.         0.15302374]
canadaojp_2016_01_03_185959.jpg,[0.         0.         0.07361914],[0.         0.         0.09568787],[0.         0.         0.12097255],[0.         0.         0.14940426]
canadaojp_2016_01_03_192959.jpg,[0.         0.         0.07332593],[0.         0.         0.09793358],[0.         0.         0.12338192],[0.         0.         0.14886238]
canadaojp_2016_01_03_200000.jpg,[0.         0.         0.07541036],[0.         0.         0.10114406],[0.         0.         0.12760947],[0.         0.         0.15189317]
canadaojp_2016_01_03_202959.jpg,[0.         0.         0.07318665],[0.        0.        0.0937145],[0.         0.         0.11677315],[0.         0.         0.14614243]
canadaojp_2016_01_03_210000.jpg,[0.         0.         0.07310004],[0.         0.         0.09721362],[0.         0.         0.12480786],[0.         0.         0.15266019]
canadaojp_2016_01_03_212959.jpg,[0.       0.       0.075568],[0.         0.         0.09961695],[0.         0.         0.12521008],[0.         0.         0.15270351]
canadaojp_2016_01_03_220000.jpg,[0.        0.        0.0734123],[0.         0.         0.09581243],[0.         0.         0.12133882],[0.         0.         0.14891333]
canadaojp_2016_01_03_222959.jpg,[0.         0.         0.07510312],[0.         0.         0.09904993],[0.        0.        0.1226373],[0.         0.         0.14843973]
canadaojp_2016_01_03_225959.jpg,[0.         0.         0.07369094],[0.        0.        0.0953077],[0.        0.        0.1218345],[0.         0.         0.14939565]
canadaojp_2016_01_03_232959.jpg,[0.         0.         0.07352941],[0.        0.        0.0954222],[0.         0.         0.12118566],[0.         0.         0.14884761]
canadaojp_2016_01_03_235959.jpg,[0.         0.         0.07310924],[0.         0.         0.09614143],[0.         0.         0.12159104],[0.         0.         0.14865669]
canadaojp_2016_01_04_002959.jpg,[0.         0.         0.07579786],[0.         0.         0.10164626],[0.         0.         0.12894907],[0.         0.         0.15559727]
canadaojp_2016_01_04_005959.jpg,[0.       0.       0.075187],[0.        0.        0.1014663],[0.       0.       0.128454],[0.         0.         0.15418108]
canadaojp_2016_01_04_012959.jpg,[0.         0.         0.07343588],[0.         0.         0.09521204],[0.        0.        0.1207078],[0.         0.         0.14894831]
canadaojp_2016_01_04_015959.jpg,[0.         0.         0.07505932],[0.         0.         0.09965667],[0.         0.         0.12353351],[0.         0.         0.14946454]
canadaojp_2016_01_04_023000.jpg,[0.        0.        0.0738296],[0.         0.         0.09575651],[0.         0.         0.11985348],[0.         0.         0.14607843]
canadaojp_2016_01_04_025959.jpg,[0.        0.        0.0753744],[0.         0.         0.10164409],[0.         0.         0.12893204],[0.         0.         0.15488733]
canadaojp_2016_01_04_033000.jpg,[0.         0.         0.07520261],[0.         0.         0.09993415],[0.         0.         0.12496286],[0.         0.         0.15236928]
canadaojp_2016_01_04_035959.jpg,[0.        0.        0.0750422],[0.         0.         0.09983129],[0.         0.         0.12543791],[0.         0.         0.15126211]
canadaojp_2016_01_04_043000.jpg,[0.         0.         0.07513498],[0.         0.         0.10018249],[0.         0.         0.12349884],[0.         0.         0.14800617]
canadaojp_2016_01_04_045959.jpg,[0.         0.         0.07287469],[0.         0.         0.09620615],[0.         0.         0.12079224],[0.         0.         0.14839022]
canadaojp_2016_01_04_052959.jpg,[0.        0.        0.0729328],[0.         0.         0.09556629],[0.         0.         0.12140078],[0.         0.         0.14891854]
canadaojp_2016_01_04_055959.jpg,[0.        0.        0.0755444],[0.         0.         0.10038431],[0.         0.         0.12328275],[0.         0.         0.14892108]
canadaojp_2016_01_04_062959.jpg,[0.         0.         0.07528905],[0.         0.         0.10011362],[0.         0.         0.12310581],[0.         0.         0.14954314]
canadaojp_2016_01_04_065959.jpg,[0.         0.         0.07335512],[0.         0.         0.09595838],[0.         0.         0.12102651],[0.        0.        0.1480069]
canadaojp_2016_01_04_072959.jpg,[0.         0.         0.07348525],[0.         0.         0.09606363],[0.         0.         0.12120417],[0.        0.        0.1495085]
canadaojp_2016_01_04_075959.jpg,[0.         0.         0.07574137],[0.         0.         0.10186386],[0.         0.         0.12857648],[0.        0.        0.1556178]
canadaojp_2016_01_04_082959.jpg,[0.         0.         0.15811177],[0.         0.         0.20551168],[0.        0.        0.2552379],[0.         0.         0.32061356]
canadaojp_2016_01_04_090000.jpg,[0.         0.         0.20384615],[0.         0.         0.32783101],[0.         0.         0.43755479],[0.         0.         0.61749144]
canadaojp_2016_01_04_092959.jpg,[0.57475917 0.22156176 0.21293718],[0.56418121 0.17284244 0.3362407 ],[0.66710526 0.01395366 0.52869346],[0.0235396  0.03580065 0.83716288]
canadaojp_2016_01_04_100000.jpg,[0.5526157  0.32748831 0.22277253],[0.55163612 0.23429412 0.34904014],[0.54671992 0.04876926 0.55362745],[0.99113475 0.00173624 0.80421866]
canadaojp_2016_01_04_102959.jpg,[0.56115714 0.21782754 0.20544872],[0.5490523  0.24726838 0.34627356],[0.56744896 0.05118964 0.49385717],[0.05658471 0.05302259 0.78145279]
canadaojp_2016_01_04_110000.jpg,[0.54927015 0.21544259 0.20695263],[0.54545088 0.18129972 0.34872893],[0.47315436 0.02403769 0.52163595],[0.0637931  0.05587758 0.84509125]
canadaojp_2016_01_04_112959.jpg,[0.57363834 0.05135952 0.17673756],[0.53136632 0.14021164 0.34465145],[0.08044164 0.02982594 0.53664899],[0.05695022 0.11098492 0.84022963]
canadaojp_2016_01_04_115959.jpg,[0.56707753 0.07557104 0.16524125],[0.53146055 0.12578282 0.32502334],[0.09940209 0.01258075 0.50189   ],[0.05756838 0.1056551  0.82094144]
canadaojp_2016_01_04_122959.jpg,[0.02138022 0.09097053 0.15058009],[0.43024494 0.0082767  0.27876308],[0.51445006 0.06150872 0.44729813],[0.06670618 0.08147171 0.63784006]
canadaojp_2016_01_04_125959.jpg,[0.03882576 0.12903856 0.16474614],[0.498274   0.06152437 0.31462758],[0.51595174 0.05724283 0.48673016],[0.05525381 0.13481089 0.76934243]
