image,h0,s0,v0,r0,h1,s1,v1,r1,h2,s2,v2,r2,h3,s3,v3,r3
canadaojp_2016_05_30_013000.jpg,0.0,0.0,0.07130327914641635,0.15000774833410815,0.0,0.0,0.09774471053243432,0.37584908827935326,0.0,0.0,0.12527233115468409,0.2172019474146392,0.0,0.0,0.15395787944807554,0.2569412159718994
canadaojp_2016_05_30_020000.jpg,0.0,0.0,0.06962758257665483,0.22654514696007025,0.0,0.0,0.09335511982570806,0.32795792654579264,0.0,0.0,0.12136222910216718,0.1693075572085335,0.0,0.0,0.15053763440860216,0.2761893692856036
canadaojp_2016_05_30_023000.jpg,0.0,0.0,0.07557189542483661,0.35701095097887287,0.0,0.0,0.1110340114598118,0.011551474766258587,0.0,0.0,0.15067079463364294,0.39660170979905984,0.0,0.0,0.3077124183006536,0.23483586445580867
canadaojp_2016_05_30_030000.jpg,0.0,0.0,0.09995828118481428,0.03250426158375949,0.0,0.0,0.15413758723828516,0.5532762539387365,0.0,0.0,0.3097254901960784,0.048959786145978616,0.0,0.0,0.5522058823529412,0.3652596983315254
canadaojp_2016_05_30_033001.jpg,0.0,0.0,0.17442339647723473,0.5656800454568934,0.0,0.0,0.2720282867245259,0.055965571568779376,0.0,0.0,0.6134665186829449,0.3296367322692288,0.0,0.0,0.9436651583710409,0.048717650705098405
canadaojp_2016_05_30_040000.jpg,0.46975916803502954,0.031960954105330446,0.31070074599486386,0.48604008471511956,0.45675265553869543,0.015919412503623456,0.40282197246144114,0.09633439227232811,0.550179211469534,0.029533185138139025,0.6499484004127967,0.3922497288083062,0.5476702508960557,0.018864862671913497,0.9965231453406102,0.025375794204246085
canadaojp_2016_05_30_043001.jpg,0.5368525896414348,0.12467919529762346,0.2299447934513611,0.270910816674415,0.3900094123974715,0.05925518692035558,0.37371923712537414,0.2000749005630456,0.29824561403508754,0.027870540869510844,0.5087084226403111,0.09823596260137404,0.5754504504504462,0.0054256177139089855,0.9904865649963691,0.43077832016116535
canadaojp_2016_05_30_050000.jpg,0.5580275826177455,0.18446252429980453,0.21528326745718038,0.24344620073350895,0.5031222680154863,0.07271290797144879,0.3681460307908329,0.10149994834443928,0.39316239316239376,0.028665931642778312,0.5254456327985739,0.2641084250219536,0.539930555555573,0.0041429311237701156,0.9877237851662406,0.3909454259000981
canadaojp_2016_05_30_053001.jpg,0.6031248234163977,0.2603495454144222,0.25100254791181986,0.34690260344026036,0.5867579908675795,0.062174694804580245,0.37558201528345475,0.12607508135750814,0.19775474956821917,0.007105253469793306,0.5577045477877014,0.1763520843018751,0.4811507936507963,0.00551977920883147,0.9625553447185327,0.3506702309003564
canadaojp_2016_05_30_060000.jpg,0.6217844727694103,0.1840163759648592,0.23398692810457522,0.36518221499044373,0.5184225676453658,0.03728147838124984,0.38425187109544134,0.1137778294333385,0.34900990099010093,0.008319604612850272,0.598840794179307,0.17130921018647657,0.5907504363001671,0.005785950137832991,0.9882053584792696,0.3497307453897412
canadaojp_2016_05_30_063001.jpg,0.6015825914935718,0.16965364478453404,0.22320355076127876,0.3446846428017976,0.40505050505050594,0.02883943136797959,0.39362458433665864,0.1944605868071698,0.22389991371872306,0.04584289217625188,0.6045432807269249,0.35180019629113074,0.26633986928102615,0.0028067472001328552,0.9828532792427318,0.10905457409990185
canadaojp_2016_05_30_070000.jpg,0.6159484454938994,0.20662316277367773,0.21433986928104562,0.11330001549666821,0.45761014686248314,0.03993814652874056,0.4007907250093498,0.35996500335761145,0.20872067286409837,0.06263516885709518,0.6399787064146925,0.19982630817707525,0.19753086419753085,0.006704980842911853,0.9869747899159664,0.32690867296864506
canadaojp_2016_05_30_073000.jpg,0.6152219873150099,0.10396746895263188,0.20507099391480726,0.27963092101864767,0.33902202856451175,0.03335109474907933,0.3756698967289932,0.10152577612479984,0.3845070422535219,0.017862983369814078,0.5338033843674456,0.20580221085799885,0.2777777777778318,0.0004655674102814477,0.9813439939082431,0.41304109199855366
canadaojp_2016_05_30_080000.jpg,0.6133282169352782,0.098465956321317,0.2118127250900359,0.2245305800919469,0.36279926335174967,0.027122877122877066,0.3839110216213625,0.42502841055839663,0.2001811594202898,0.029794354185783068,0.5743470510733938,0.10439265974482154,0.4070881226053635,0.007529208135006477,0.9744887202192707,0.24604834960483496
canadaojp_2016_05_30_083000.jpg,0.5751146788990815,0.1051425815397594,0.2146767617938264,0.2876213905676946,0.3044247787610617,0.04965286932067833,0.41064597618188375,0.23850986621209774,0.24794188861985478,0.05585609954016769,0.6249154834347532,0.12506456945090139,0.3440329218107014,0.011851114882659226,0.9641416278741711,0.3488041737693063
canadaojp_2016_05_30_090000.jpg,0.5094438614900305,0.06947583290806984,0.19280342961557378,0.12653675293145308,0.2843400447427293,0.06617908326424272,0.38277229967131365,0.34384523994007954,0.23669159700835915,0.05902669575153211,0.5898897058823529,0.25442946433183533,0.5500416146483562,0.0558460573101862,0.9453287197231834,0.2751885427966321
canadaojp_2016_05_30_093000.jpg,0.28006872852233916,0.05656343138525293,0.1952435167615433,0.19712084818430703,0.2219143850499781,0.08020285990641247,0.38074051955807703,0.30371855467741105,0.17667121418826745,0.0769042456459397,0.55787728026534,0.39722480500025825,0.6037139067442094,0.1387909426908532,0.9716821465428271,0.10193579213802366
canadaojp_2016_05_30_100001.jpg,0.18812209688122197,0.14869264923532288,0.1774334733893558,0.23140076966785475,0.19942669942669933,0.14583980315807066,0.3530339447607,0.09496551991321865,0.17071018967798898,0.07943794239259945,0.5157314538718714,0.21202347745234776,0.589276175213675,0.10611342572910451,0.9813099707968291,0.4616102329665788
canadaojp_2016_05_30_103000.jpg,0.1662228984404722,0.20838617628408407,0.18955750882728578,0.2777745493052327,0.17087192590226752,0.16608757923772635,0.39639383903695524,0.24559636344852523,0.15801465607488133,0.1456007746725127,0.5926510441575005,0.1322995764244021,0.6141660597232336,0.09977110053409882,0.8994444444444444,0.34432951082184
canadaojp_2016_05_30_110001.jpg,0.1931762395679947,0.12442734102987014,0.19573170731707343,0.3543636034919159,0.1880299743640307,0.1339196112607616,0.40461612437890687,0.12344064776073144,0.17026561232765655,0.11101732113313305,0.5895690255797751,0.3069373418048453,0.6168311549746598,0.15058039121179242,0.9040305010893245,0.21525840694250736
canadaojp_2016_05_30_113000.jpg,0.17647058823529552,0.13445216049382822,0.18314785373608916,0.280066764812232,0.18653010552451896,0.12399341934366596,0.3926895613736824,0.22694870602820394,0.17873486861529386,0.10449108031189988,0.5844354293441515,0.33943191797096955,0.6032978183663112,0.10199646039680814,0.8894504280585473,0.15355261118859445
canadaojp_2016_05_30_120001.jpg,0.4630261660978337,0.03256641102589675,0.18569659442724462,0.17399529934397437,0.25865946918578503,0.07084130019120476,0.3860668973471742,0.29498876491554316,0.20514682155534025,0.04965749308977289,0.5606765042786874,0.10402784234722869,0.5103626943005168,0.008223964547469514,0.9790571547768046,0.4269880933932538
canadaojp_2016_05_30_123000.jpg,0.14877910278250997,0.3482904398130982,0.2149370317232584,0.23656632573996592,0.1534371793675964,0.2579023334135194,0.35285629403276464,0.09302843638617697,0.14180278281911668,0.21372328458942635,0.5029948297727052,0.2040749780463867,0.6092696629213481,0.0814049208817346,0.9422969187675072,0.46633025982747045
canadaojp_2016_05_30_130001.jpg,0.33647469458987683,0.08178470497559259,0.1973799864773495,0.2308131876646521,0.24561403508771917,0.08020870390134004,0.4003703176185729,0.25773542021798646,0.17830594679186187,0.04855115821865103,0.5807396376272027,0.11354860788263857,0.5404235727440149,0.06257346332019659,0.9613160518444668,0.39790278423472286
canadaojp_2016_05_30_133000.jpg,0.34004127966976117,0.03145082765335909,0.18474545781615404,0.4498359935947105,0.22811447811447846,0.07463600810441494,0.35873901284651794,0.09480086781342012,0.1661575016972172,0.03338205799367719,0.508197287725663,0.22124722351361123,0.5517241379310317,0.023932589149980598,0.9921568627450978,0.23411591507825819
canadaojp_2016_05_30_140000.jpg,0.3183605565638226,0.07623132263420018,0.23819410116987966,0.24031458236479156,0.25666771258236604,0.0726464554365169,0.4258396427878082,0.10608437935843794,0.24906367041198588,0.030362672545006027,0.6001417434443657,0.4245021695335503,0.5429438058748403,0.03871111275909396,0.9702824248965644,0.22909886874322022
canadaojp_2016_05_30_143000.jpg,0.16320166320166335,0.1939985480358159,0.20256535947712423,0.24987086109819723,0.16965750120598186,0.16124892072900385,0.3486534862907819,0.18957913631902473,0.1462728551336148,0.12087725263515801,0.5014492753623188,0.4676248773180433,0.604501607717042,0.06633393055200074,0.9779724655819775,0.09292512526473475
canadaojp_2016_05_30_150000.jpg,0.15855428043793682,0.2553686018897482,0.2479609096034581,0.31638708094426365,0.15948430225617757,0.20321672893115322,0.40616809537885507,0.09242471202024898,0.15117069853298354,0.13333592414114717,0.5637419213495454,0.1772173149439537,0.6128963153384749,0.1218528525000978,0.9104812834224598,0.41397089209153365
canadaojp_2016_05_30_153000.jpg,0.6070914326853869,0.076320778043353,0.20246975385899046,0.44717250374502815,0.30047912388774856,0.03225948905915328,0.376279494848787,0.09869763417531897,0.18491735537190176,0.01766874749023484,0.5344454199590284,0.21380882276977117,0.5617283950616975,0.001158748551564258,0.9932225063938618,0.24032103930988172
canadaojp_2016_05_30_160000.jpg,0.5425995024875623,0.06994649615033194,0.1727067838629704,0.30186541143654116,0.3219166234215531,0.04768739637209553,0.36262395118230367,0.16351567746267887,0.22821969696969668,0.037664178904849924,0.5198581560283688,0.0994660106410455,0.5156249999999719,0.0011774229155938085,0.9960784313725489,0.4351529004597345
canadaojp_2016_05_30_163001.jpg,0.5666666666666633,0.08364761628469215,0.18349747138674455,0.42648768014876803,0.2826223732225997,0.0651275999409942,0.38068229678506244,0.10150963376207449,0.27764358561459995,0.03303279342535694,0.534228473998295,0.19108037605248204,0.614942528735669,0.0013683117863545115,0.9894491129785248,0.28092231003667545
canadaojp_2016_05_30_170000.jpg,0.4766156462585045,0.04657794676806,0.183355119825708,0.43928211684487833,0.2702292184479431,0.05888810284682745,0.3604413962894575,0.09784531742342063,0.20711297071129653,0.04833164812942355,0.5200961610697918,0.2677662844155173,0.5101449275362228,0.004036362360043706,0.9887558563248307,0.19510628131618368
canadaojp_2016_05_30_173001.jpg,0.4673046251993637,0.07084745762711851,0.1865907653383933,0.30750878144532257,0.3036677454153182,0.05620079507366092,0.3717473196175021,0.10253951650395166,0.24609084139985207,0.03271221532091123,0.5296052631578948,0.17788238028823802,0.5993788819875762,0.018575494192754224,0.9804675716440422,0.41206932176248773
canadaojp_2016_05_30_180000.jpg,0.6022598870056499,0.06405384865921103,0.18619365271881938,0.19821207190454052,0.2830175438596492,0.057552039159619116,0.37374450935108455,0.2650156258071181,0.25788834951456324,0.022103004291845307,0.5296959363455527,0.09929813006870189,0.6010101010101028,0.010779029887310103,0.9901758641600972,0.43747417221963947
canadaojp_2016_05_30_183001.jpg,0.5257092198581549,0.052063140404318906,0.21455733808674973,0.24826308177075262,0.3007903300790331,0.03635810451053485,0.38379798569551893,0.2246242057957539,0.23129251700680206,0.030543617335389094,0.5408748114630467,0.43000348675034866,0.498809523809524,0.004951020263819305,0.9900910364145661,0.09710922568314478
canadaojp_2016_05_30_190000.jpg,0.5072362278244656,0.05935655499210323,0.21059173669467798,0.23790614184616973,0.3012849931161083,0.05027224067921725,0.3871901380142034,0.4279082080685986,0.20706479313036671,0.024780199054058052,0.5320827543615871,0.09745790071801229,0.6900584795321683,0.0027025745578679954,0.9965036617056459,0.23672774936721938
canadaojp_2016_05_30_193001.jpg,0.6604361370716514,0.16446357208730472,0.18137719542793426,0.4502589234981146,0.39442518775274443,0.029503502582195917,0.3567168262653899,0.09736750348675034,0.21780135573238987,0.03056756756756761,0.5374001452432825,0.19611356475024536,0.49231950844853767,0.0097191740941459,0.9837849746640229,0.2562600082648897
canadaojp_2016_05_30_200000.jpg,0.6163394267659666,0.13784414372375087,0.21009803921568615,0.25185637171341496,0.49090909090909135,0.03137712074610588,0.3711313633434594,0.09829407510718528,0.3558558558558534,0.01603901381739347,0.5360929557007988,0.4274336226044734,0.6028295376121474,0.018490161549651905,0.9849924585218703,0.2224159305749264
canadaojp_2016_05_30_203000.jpg,0.5908687943262408,0.1129129129129133,0.20511241145672934,0.2860684952735162,0.38669217687074786,0.03787622590463293,0.3664674899305095,0.20321943282194327,0.30244685118331455,0.02218070198852258,0.5155142758857929,0.09808745286430084,0.6435523114355252,0.006729210668500225,0.9856693294601788,0.41262461904023967
canadaojp_2016_05_30_210000.jpg,0.6296880476691199,0.1409515340151183,0.18632974316487166,0.43176300428741154,0.4159521953754206,0.03255766741949358,0.34727473011676574,0.09685094787953923,0.29079721776350964,0.0150796340223654,0.49698063274389515,0.30619156464693426,0.6800000000000256,0.0022799817601459847,0.9885057471264366,0.165194483186115
canadaojp_2016_05_30_213000.jpg,0.46089691003554734,0.08359048206816146,0.2623313545601727,0.45098532982075523,0.2999286415128006,0.07947343796520767,0.3974137931034483,0.0935127072679374,0.2984023828865418,0.0414855255619587,0.5015720081135903,0.22757180122940235,0.5099502487562139,0.0030666422555841954,0.9962608299133606,0.22793016168190505
canadaojp_2016_05_30_220000.jpg,0.0,0.0,0.32460960432077024,0.3494014411901441,0.0,0.0,0.42662914824244047,0.07557208533498631,0.0,0.0,0.5421695951107716,0.14703109664755412,0.0,0.0,0.9567553048616706,0.4279953768273155
canadaojp_2016_05_30_223000.jpg,0.0,0.0,0.1199723479135244,0.19494485768893022,0.0,0.0,0.16622857385904471,0.4649807583036314,0.0,0.0,0.22068435217224144,0.02739358954491451,0.0,0.0,0.4151747655583973,0.3126807944625239
canadaojp_2016_05_30_230001.jpg,0.0,0.0,0.06922179636727209,0.2640890541866832,0.0,0.0,0.09387254901960784,0.16922038844981663,0.0,0.0,0.12106027596223674,0.34332545586032337,0.0,0.0,0.15094339622641512,0.22336510150317682
canadaojp_2016_05_30_233000.jpg,0.0,0.0,0.06910675381263616,0.26337233328167775,0.0,0.0,0.09352156862745098,0.22078878041221137,0.0,0.0,0.12097186700767265,0.3534112040911204,0.0,0.0,0.14990196078431373,0.16242768221499043
canadaojp_2016_05_31_000001.jpg,0.0,0.0,0.0694694015934904,0.15432098765432098,0.0,0.0,0.09338422391857507,0.2635886409421974,0.0,0.0,0.12137690631808279,0.3632289891006767,0.0,0.0,0.14920859910229156,0.21886138230280489
canadaojp_2016_05_31_003000.jpg,0.0,0.0,0.07060741166882403,0.25422284208895085,0.0,0.0,0.09717616776440306,0.1299815331370422,0.0,0.0,0.12535225145334516,0.40460186476574206,0.0,0.0,0.15267580716497123,0.2111937600082649
canadaojp_2016_05_31_010001.jpg,0.0,0.0,0.0706073648971784,0.2542357559791312,0.0,0.0,0.09725162031339732,0.21209773232088433,0.0,0.0,0.12523219814241487,0.40554135027635724,0.0,0.0,0.15262234975290928,0.12812516142362726
canadaojp_2016_05_31_013000.jpg,0.0,0.0,0.06890034364261172,0.2610284622139573,0.0,0.0,0.09329031190535286,0.16017420837853194,0.0,0.0,0.12186046511627906,0.35996177488506637,0.0,0.0,0.14953431372549023,0.21883555452244435
canadaojp_2016_05_31_020001.jpg,0.0,0.0,0.07072945521698987,0.1573234671212356,0.0,0.0,0.09636306135357368,0.3945032026447647,0.0,0.0,0.12179834276806956,0.22350715429515988,0.0,0.0,0.15012899896800824,0.2246661759388398
canadaojp_2016_05_31_023000.jpg,0.0,0.0,0.07540106951871653,0.4186069786662534,0.0,0.0,0.10992717086834734,0.22170889508755617,0.0,0.0,0.1512862025544163,0.013365876336587633,0.0,0.0,0.4198879551820729,0.34631824990960275
canadaojp_2016_05_31_030000.jpg,0.0,0.0,0.09198321394978654,0.44732101348210135,0.0,0.0,0.14817218841559612,0.006947672916989514,0.0,0.0,0.3254901960784314,0.5283330750555297,0.0,0.0,0.9098039215686273,0.01739823854537941
canadaojp_2016_05_31_033000.jpg,0.0,0.0,0.20763746057863686,0.33587736969884807,0.0,0.0,0.2967009949380346,0.0701579368769048,0.0,0.0,0.6790849673202615,0.567190970607986,0.0,0.0,0.9748902546093066,0.02677372281626117
canadaojp_2016_05_31_040000.jpg,0.4879259760776373,0.05225543958959851,0.3104849783050474,0.41528165194483185,0.5303761818547579,0.040508495293973906,0.3931660899653979,0.09836510150317682,0.4424119241192411,0.02714632531450006,0.48681171098576415,0.3531690686502402,0.5098039215685897,0.0007492947813821858,0.9996915620180657,0.13318417790175113
canadaojp_2016_05_31_043000.jpg,0.5979595521849043,0.2423844537815124,0.1977924944812362,0.09880740224185133,0.4650892638786987,0.07405193958491807,0.34785731159933864,0.42853776021488715,0.40203562340966986,0.02228540876834854,0.4949837603753158,0.318818120770701,0.8611111111111016,0.0026285046728971874,0.994625998547567,0.15383671677256056
canadaojp_2016_05_31_050000.jpg,0.6156792645556682,0.19737903225806555,0.1906958861976164,0.21096453845756497,0.4678675754625121,0.05188178833038624,0.3627450980392156,0.26961619918384216,0.456325301204819,0.01829957282623663,0.5329367702137034,0.4178256883103466,0.5104166666666545,0.0012549019607845408,0.9900990099009904,0.10159357404824629
canadaojp_2016_05_31_053001.jpg,0.526202052944353,0.07904176274660664,0.1423803009575924,0.10093173717650705,0.29581151832460745,0.05967732772822824,0.35041305862446503,0.4014993026499303,0.28323619206217016,0.030172846950055236,0.5419934640522875,0.2924350431323932,0.6944444444444606,0.0023014076943729924,0.9926137445269366,0.20513391704116948
canadaojp_2016_05_31_060000.jpg,0.38353242320819003,0.08843948083308292,0.17322875816993485,0.21831577044268816,0.26774416765519976,0.08199591479428066,0.3962422315363492,0.25576282349294904,0.19836552748885575,0.043908008481487536,0.5864179818268771,0.09961129190557363,0.5707547169811343,0.004767258826174425,0.9908645276292332,0.42631011415878917
canadaojp_2016_05_31_063001.jpg,0.4376146788990803,0.06770186335403737,0.15474817377931577,0.4063226406322641,0.26672814837585823,0.0807536678003129,0.369959131193461,0.10097370731959296,0.2265927490320306,0.05336113145883818,0.543719362745098,0.20731636448163646,0.6275510204081639,0.003462163498904459,0.9823355891028976,0.28538728756650655
canadaojp_2016_05_31_070000.jpg,0.33573388203017673,0.07845036319612601,0.1847461418027287,0.22765896998811921,0.2510568590150073,0.07680693551529329,0.39469434832756634,0.2636822666460044,0.19553016636600576,0.050488797134009236,0.5690247905329533,0.09959514954284829,0.579620462046204,0.015754786881410132,0.9858900422914265,0.409063613823028
canadaojp_2016_05_31_073001.jpg,0.3015435501653829,0.08754826254826208,0.1797674822141247,0.22472751691719614,0.23972169512966465,0.09360330872091552,0.38638235294117645,0.2519629113074022,0.2147386128364385,0.06422979105370757,0.5677921710200325,0.4232172374606126,0.546825396825403,0.008642686640875424,0.9823327269051949,0.10009233431478899
canadaojp_2016_05_31_080000.jpg,0.3274253731343326,0.04362689239784982,0.17910926452365322,0.2442145771992355,0.25586185044359927,0.07626872885451914,0.3891475055249918,0.21654979596053514,0.20315865039483275,0.04323669998137702,0.5795646699046593,0.4401893176300429,0.49612403100771035,0.0017746595130006305,0.9897875816993466,0.09904630921018648
canadaojp_2016_05_31_083001.jpg,0.522038567493115,0.04527313544524946,0.1511689291101057,0.41220814608192574,0.26985830828681795,0.061368606887829046,0.36299378287900524,0.28010873495531796,0.2197033305345638,0.0296519444306128,0.5321409644939056,0.10135143860736608,0.6904761904762374,0.000962949376375649,0.9944368445052438,0.20633168035539026
